Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
101,providing a current token,938,940,by providing a current token,938,940,501 503
101,less coded,943,946,The payload of the post request is less coded than its password counterpart,938,949,501 102
101,access management and authorization,956,961,Is a token. So what is a token? A user may request a new token by providing a current token. The payload of the post request is less coded than its password counterpart. A token can be used to retrieve another token as a token might expire. What is access management and authorization,928,961,501
105,"where what good is there, where what data is there in a virtual fashion, not in a real fashion",517,525,"where what good is there, where what data is there in a virtual fashion, not in a real fashion",517,525,103 102 504
401,fault tolerance machinery which exactly. Exercise and test the false so whatever falls it happens in a system it will have. The system will have an increase of confidence so that it can handle those faults in a graceful manner. So that's how it exposes the engineers to failures more frequently so that it can build a resilient server,680,705,It randomly terminates the virtual machine instances on the containers of one particular environment and this random termination exactly induce the fault tolerance machinery which exactly. Exercise and test the false so whatever falls it happens in a system it will have. The system will have an increase of confidence so that it can handle those faults in a graceful manner. So that's how it exposes the engineers to failures more frequently so that it can build a resilient server,666,705,102 103 504
101,identity provider,473,475,"actors identities in the cloud. Identities in the cloud may come from various locations such as SQL, LDAP, and Federated identity providers. Let us understand SQL. Keystone includes the option to store actors, that is the users and groups in SQL. Please scroll supports databases such as MySQL, Postgres and DB2. two Keystone will store information such as name, password and description. The settings for the database must be specified in the keystones configuration file. Keystone acts as the identity provider",422,475,
202,how cloud data,109,112,how cloud data can be secured.,109,112,101 405 205
101,easy to set up and secondly management of users and groups,489,496,The advantages being it is easy to set up and secondly management of users and groups,489,496,
101,The advantages being it is easy to set up and secondly management of users and groups,489,496,The advantages being it is easy to set up and secondly management of users and groups,489,496,
101,multiple backends,618,620,Keystone does not want to see a user's 's password at all What do we mean by multiple backends,611,620,
101,it is complex to set up,693,698,The disadvantages are it is complex to set up,693,698,
101,complex to set up,693,698,The disadvantages are it is complex to set up,693,698,
101,identity backends. The impact is. Our deployment may have an identity source per Keystone domain. The default domain is an SQL back end which is used to host service accounts. Service accounts are the accounts that the different. OpenStack services used to interact with Keystone. Additional LDAP backends may be hosted in their own domain,622,653,Keystone supports multiple identity backends. The impact is. Our deployment may have an identity source per Keystone domain. The default domain is an SQL back end which is used to host service accounts. Service accounts are the accounts that the different. OpenStack services used to interact with Keystone. Additional LDAP backends may be hosted in their own domain,622,653,405
101,"SQL, LDAP, and Federated",433,439,"SQL, LDAP, and Federated identity providers",433,439,
101,service accounts should be stored somewhere,588,594,There is no need to maintain copies of user accounts. Find Keystore does not act as an identity provider. The disadvantages are the service accounts should be stored somewhere,574,594,
101,service accounts should be stored somewhere,588,594,Find Keystore does not act as an identity provider. The disadvantages are the service accounts should be stored somewhere,583,594,
101,supplying a password or by using a token,808,813,supplying a password or by using a token. Let us understand both these methods of authentication. Password,808,823,
101,"The scope section is optional, but is used. Since without a scope, a user will be unable to retrieve a service catalog",889,900,"which user is authenticating. The scope section is optional, but is used. Since without a scope, a user will be unable to retrieve a service catalog",887,900,
101,a user will be unable to retrieve a service catalog,895,900,"Since without a scope, a user will be unable to retrieve a service catalog. The scope indicates the project the user wishes to work against",895,907,302 501 404
101,role based access control,973,979,access management and authorization? Managing access and authorizing the APIs a user can use is one of the key reasons Keystone is essential to OpenStack. Keystones approach to this problem is to create a role based access control,956,979,302
101,Keystone should not be an identity provider. Secondly. Keystone supports weak password,503,514,Keystone should not be an identity provider. Secondly. Keystone supports weak password. There is no password recovery or rotation,503,521,
302,standard access algorithm,770,773,improvements to the standard access algorithm,770,773,101 501
101,APIs,961,964,APIs a user can use is one of the key reasons Keystone is essential to OpenStack. Keystones approach to this problem is to create a role based access control that is an RBAC policy that is enforced on each public API endpoint,961,984,302
504,Raid,370,373,"Raid is a redundant array of independent disks. As I mentioned earlier, you House these individual disks in a disk array and. In case of any failure of any of these disks, you should be able to swap in swap out the disk. Which is at fault and then you, you know, put in replace that with it another disk. This is called as hot swappable without the application going down. And how do we kind of? Enable that kind of process. We use this raid technology. Raid",370,413,103 101
101,backends that are usually esql,1038,1044,backends that are usually esql. The pink portions indicate backends that are usually LDAP or SQL. The blue indicates a SQL or memcache,1038,1055,
302,a slow process or really if the process is slow or it is failed,68,73,a slow process or really if the process is slow or it is failed,68,73,301 102 501
102,simple architecture and the API,36,41,the simple architecture and the API,36,41,302
102,Yahoo,50,53,Yahoo for accessing their applications in an easy and robust manner,50,55,503
102,for accessing their applications in an easy and robust manner,50,55,for accessing their applications in an easy and robust manner,50,55,503
102,to track the status of. Distributed data,64,69,so that it does not become a single point of failure,227,235,
102,maintains a stat structure,267,270,an open source distributed coordination service that helps to manage a large set of host,69,78,
102,version numbers so that it can track for the data changes and the access control list changes,270,278,includes the version numbers so that it can track for the data changes and the access control list changes,270,278,
102,stat structure,267,270,attaches a unique identification to every node,140,146,
102,provide a simple and robust system,157,160,The key objectives of the Apache Zookeeper ought to provide a simple and robust system,151,160,103
102,the each node in the namespace can have a data associated with it as well as the children,194,202,that the each node in the namespace can have a data associated with it as well as the children,194,202,302 504
102,a zookeeper transaction ID through which all the updates are maintained as a totally ordered one,469,480,"Say a client is submitting a request to start the job tracker and a set of task trackers. And in such case the IP address under ports to which the job tracker is bind is not known priorly. OK, so in such case the task tracker has to find the job tracker and the client has to identify the job tracker and in that case. The client has to span the trust tracker",562,591,
102,even after the session has come to an end,321,323,even after the session has come to an end,321,323,
302,the process is slow,68,73,slow process or really if the process is slow,68,73,202 402 301
102,information such as configuration status,289,294,information such as configuration status or it can be a counter information parameter or the location,289,300,
102,persistent one and an ephemeral one,309,315,X nodes that are persistent one and an ephemeral one,309,315,502
102,persistent one and an ephemeral one,309,315,X nodes that are persistent one and an ephemeral one,309,315,502
102,it's a permanent one which has to be deleted explicitly by the client,312,321,"it's a permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end. But in the case of ephemeral notes, they are temporary and they will be deleted",312,329,
102,temporary and they will be deleted,326,329,"in the case of ephemeral notes, they are temporary and they will be deleted",321,329,
102,it's a permanent one which has to be deleted explicitly by the client,312,321,it's a permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end,312,323,
102,as watches,337,340,alerts which are called as watches,337,340,503
102,cannot be changed later moment,350,356,cannot be changed later moment.,350,356,502
202,cloud data,109,112,cloud data can be secured,109,112,301 502 401
102,Zookeeper solves this issue with the simple architecture and the API,36,41,Zookeeper solves this issue with the simple architecture and the API.,36,41,
103,two replicas,856,862,replicated and you will at least have two replicas,856,862,102 504
102,one,562,565,one single zookeeper server,443,446,503
102,TCP,446,449,The client has to span the trust tracker,588,591,503
102,simple architecture and the API,36,41,the simple architecture and the API,36,41,302
102,Synod protocol,485,487,the Synod protocol,485,487,
102,Say a client is submitting a request to start the job tracker and a set of task trackers,562,571,"Say a client is submitting a request to start the job tracker and a set of task trackers. And in such case the IP address under ports to which the job tracker is bind is not known priorly. OK, so in such case the task tracker has to find the job tracker and the client has to identify the job tracker and in that case. The client has to span the trust tracker",562,591,201
102,task trackers,568,571,the creation of a node or it can delete a node,531,537,
102,with respect to one example,562,565,"with respect to one example. Say a client is submitting a request to start the job tracker and a set of task trackers. And in such case the IP address under ports to which the job tracker is bind is not known priorly. OK, so in such case the task tracker has to find the job tracker and the client has to identify the job tracker and in that case. The client has to span the trust tracker",562,591,
102,children that are associated with respect to his inode and it can wait for the data to be propagated as well. And that's a list of APIs are seen here for your understanding. So now let's understand the zookeeper working with respect to one example,545,565,children that are associated with respect to his inode and it can wait for the data to be propagated as well. And that's a list of APIs are seen here for your understanding. So now let's understand the zookeeper working with respect to one example. Say a client is submitting a request to start the job tracker and a set of task trackers,545,571,302
103,simple storage service,39,44,simple storage service This is. A reliable. Storage service for creating and managing data in files,39,55,
103,you can access them through any applications written in any other language,74,82,"to store or create files and store data in files, Amazon provides AS3 service three service stands which stands for simple storage service This is. A reliable. Storage service for creating and managing data in files. You can access these files through the rest APIs and it has like you know which has operations like get, put, delete and seek and so on and so forth. There are also SDCS provided by Amazon. So that which using which you can access them through any applications written in any other language",31,82,204
501,it releases the lock and then the resources available for the other user,277,286,"optimistic or pessimistic one. So in case of an optimistic. One, it doesn't block the resources, it continues to operate in a similar fashion where it was earlier and it hopes that everything will be fine even though it doesn't block the resources. But in case of pessimistic one it ensures that it blocks the resource and then it starts it operation and after completion of the operation it releases the lock and then the resources available for the other user",252,286,503 101 103
103,through the rest APIs,56,62,"through the rest APIs and it has like you know which has operations like get, put, delete and seek and so on and so forth. There are also SDCS provided by Amazon. So that which using which you can access them through any applications written in any other language",56,82,302 504
103,three,93,95,"So in S3, three",93,95,502 504
103,using a key,105,108,"using a key. Example. If you have a, fine. The directory path name followed by the name of the object. In Amazon S3 three every object is replicated and there will be at least two copies of that or two replicas of that particular object so in case if the original or the primary source or the object fails or is not available you still have two other replicas available in other locations which could be accessed In addition, Amazon is three provides versioning capability wherein you can maintain multiple versions of an object and in case if you need to recover a certain version you can do so. There are certain limitations in terms of the size and the number of objects in the buckets that you need to create depending on the type of account. Actually the. File size is limited to five terabytes and the other, I should say the object size and the number of objects you can create. Again depending on the buckets you create and so on and so forth, there are certain limitations. Now. These files are objects are now grouped together and stored in a bucket. The You can think of it more like a directory structure. So individual objects are referenced through keys",105,213,202 101
103,"Amazon S3 three every object is replicated and there will be at least two copies of that or two replicas of that particular object so in case if the original or the primary source or the object fails or is not available you still have two other replicas available in other locations which could be accessed In addition, Amazon is three provides versioning capability wherein you can maintain multiple versions of an object and in case if you need to recover a certain version you can do so. There are certain limitations in terms of the size and the number of objects in the buckets that you need to create depending on the type of account. Actually the. File size is limited to five terabytes and the other, I should say the object size and the number of objects you can create. Again depending on the buckets you create and so on and so forth, there are certain limitations. Now. These files are objects are now grouped together and stored in a bucket",122,203,"Amazon S3 three every object is replicated and there will be at least two copies of that or two replicas of that particular object so in case if the original or the primary source or the object fails or is not available you still have two other replicas available in other locations which could be accessed In addition, Amazon is three provides versioning capability wherein you can maintain multiple versions of an object and in case if you need to recover a certain version you can do so. There are certain limitations in terms of the size and the number of objects in the buckets that you need to create depending on the type of account. Actually the. File size is limited to five terabytes and the other, I should say the object size and the number of objects you can create. Again depending on the buckets you create and so on and so forth, there are certain limitations. Now. These files are objects are now grouped together and stored in a bucket",122,203,202
202,how cloud data can be secured,109,112,how cloud data can be secured. At a high level,109,119,103
103,The RDP service,992,998,"Amazon Aurora, Postgres",893,896,
103,One of the attributes,486,489,One of the attributes. The way you identify your primary key in a relational database,486,491,
103,mandatory,780,783,"mandatory. In addition, you have a short key. The short key is used to store the. Items within the partition",780,788,203
103,a row level consistency,533,538,a row level consistency,533,538,202 401
103,no concept of a join,556,559,no concept of a join between tables here,556,561,502
103,a table,574,577,"item level consistency item. If you were to say like you know items, nothing but a tuple in a relational database. So. Supports a row level consistency and similar to like equivalent of role level consistency in RDBMS. However, if we need to have any consistency across. Toples. It doesn't, you know, support that. And in addition, there is no concept of a join between tables here. Each of the table is sort of independent. There is no referential integrity or any of that. Definition or that support or that is supported. In Dynamodb you have a table",521,577,
103,role level consistency,539,543,equivalent of role level consistency,539,543,
103,a sort key,638,641,"a sort key so all the items within a particular partition are stored according to the sorted order of the attribute, which is defined as the sort key",638,649,203
103,retrieving the tuples,510,517,which could then be used for retrieving the tuples,510,517,504
103,within the region,866,867,In other data stores within the region,863,867,504
103,partition key,780,783,a partition key,780,783,104
103,two,856,859,two replicas of that particular partition,856,862,203 303
103,RDS,882,884,It has the flexibility the users can choose that. That service is called the Relational database service RDS,879,884,
503,It prevents attacks from servers,758,764,It prevents attacks from servers. It also serves to cash and to perform encryption and decryption processes,758,769,103 202
104,Election algorithm,165,168,Election algorithm. So at the end we should elect only one leader among the non faulty process and all the process in the ring should agree who is the leader. So this is the two goals,165,182,
104,a group of process where it elects a leader to undertake special task,127,135,"a group of process where it elects a leader to undertake special task. So under if. The leader crashes, then some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens? So some other process detects the failure of a leader, maybe sometimes using the failure detector and then elect out of the non faulty servers to be a leader, right? So what is the goal of? Election algorithm",127,168,201
301,crash top falls,980,983,"crash top falls. What exactly the algorithm assumes is the node can fail in only one way, that means it is running and it stops executing at a moment. So in that case the node cannot come back again",980,996,104 201
104,two goals which should elect one leader and all the process which is involved in the ring should know who's the leader,180,188,this is the two goals which should elect one leader and all the process which is involved in the ring should know who's the leader,177,188,302
502,Good morning all,1,3,"Good morning all. Welcome to the course computing. My name is Suganthi, working as an assistant professor in the Department of Computer Science ranking road campus. So I will be continuing with Unit four that is cloud controller. So in this first lecture is master slave versus P models. So this master, slave and peer-to-peer to peer architecture so before that we will discuss what is distributed system so we all know distributed systems is all known as distributed computing in which we have multiple systems with multiple components located missions different missions that coordinate and communicate their actions in order to appear as a single coherent system to the end user So from a distribution perspective there are two main models, one is master slave architecture",1,53,401 104 302
104,the process which is going to initiate the election,239,244,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election,230,244,503 201
104,initiator,242,244,as initiator.,242,244,201
104,two goals,180,182,"The leader crashes, then some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens? So some other process detects the failure of a leader, maybe sometimes using the failure detector and then elect out of the non faulty servers to be a leader, right? So what is the goal of? Election algorithm. So at the end we should elect only one leader among the non faulty process and all the process in the ring should agree who is the leader. So this is the two goals",136,182,201
104,liveness,296,298,liveness property. So what does safety property? Safety property says that nothing bad happens for all non faulty processes. So here we are taking process as P for all non faulty process P so P is elected one having the best attribute among all the other non faulty process that is called as safety condition. The second one is called liveness,271,298,
104,that is for eventually something good happens right for all election runs,299,307,So that is for eventually something good happens right for all election runs,299,307,
104,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process,230,255,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process.,230,255,201
302,standard access algorithm,770,773,improvements to the standard access algorithm,770,773,104
104,clockwise,394,396,clockwise around the ring Right. Say for example yen thirty three has to send message message to seventeen and seventeen has to send message message to twenty four so it happens in a clockwise direction,394,411,302
104,initiator,242,244,called as initiator,242,244,201
104,after one cycle,730,733,after one cycle it will change from election to elected message and this will be circulated so that all other process knows who's the leader which is elected right,730,742,201
104,north one messages which is required,786,789,three north one messages which is required,783,789,
104,what happens,151,153,"what happens? So some other process detects the failure of a leader, maybe sometimes using the failure detector and then elect out of the non faulty servers to be a leader",151,165,201
104,all the process should know who is the leader and the initiator is known faulty,1163,1171,"all the process should know who is the leader and the initiator is known faulty. The message complexity will be true and because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen. So in this section we have seen the classical leader election algorithm that is ring based leader election and the next mixture we will discuss about Bully leader election algorithm. Thank you.",1163,1201,302
104,a group of process where it elects a leader to undertake special task,127,135,"a group of process where it elects a leader to undertake special task. So under if. The leader crashes, then some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens? So some other process detects the failure of a leader, maybe sometimes using the failure detector and then elect out of the non faulty servers to be a leader, right? So what is the goal of? Election algorithm. So at the end we should elect only one leader among the non faulty process and all the process in the ring should agree who is the leader. So this is the two goals",127,182,
104,order of yen,1183,1187,a complexity to end and the size of messages. Will be order of yen,1180,1187,
104,four processes,210,213,"four processes so it will be in the form of logical ring. So process one, process two process",210,219,302
104,concurrent election,1157,1160,concurrent election and initiator with a lower ID blocks other initiator election message and all the process should know who is the leader and the initiator is known faulty,1157,1171,302
105,enabling computing to be delivered as a utility,6,11,grand vision of enabling computing to be delivered as a utility,6,11,302 405 205
105,subtle differences between grid computing and cloud computing. I will be covering them in a little bit detail a little bit of now now the features of. Great work,50,62,subtle differences between grid computing and cloud computing. I will be covering them in a little bit detail a little bit of now now the features of. Great work,50,62,102 501 103
504,out of band,1962,1967,"out of band method or an approach? The only you know the metadata when it needs to first look at or identify where the physical location of a particular file is, it will access the volume controller and the volume controller will provide the physical address to the client, and subsequent IO operations are directly performed by the client on the host or the datastore",1962,1993,202 302
202,balancing cost effectiveness and reliability and performance,165,171,balancing cost effectiveness and reliability and performance.,165,171,105 504
503,It prevents attacks from servers,758,764,It prevents attacks from servers. It also serves to cash and to perform encryption and decryption processes,758,769,202 504
102,"Information, and that's a zookeeper",297,300,"Information, and that's a zookeeper, comprises only of metadata information and does not store any big data sets",297,305,105 502 504
105,where the data is shared,396,401,Windows environment. This could be some mainframe environment,125,129,202 504
105,where the data is shared,396,401,a data grid is where the data is shared,396,401,302 405 304
105,send out the job to the various,465,470,send out the job to the various. Raise your various compute units,465,473,102 403 304
105,I will be covering them in a little bit detail,56,59,I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control,56,64,302 502 405
502,partitions,335,337,"tier client server architecture. So in three tier architecture it's a client server software architecture pattern in which the user interface or that is presentation or functional process logic, that is business rules and computer data storage and data access are developed and maintained as an independent modules most often on separate platforms. So here we have a client and the web browser and the application partitions",307,337,202 405 105
105,a virtual data catalog,512,514,a virtual data catalog which are a virtual,512,517,202 502
105,"replication, management, replication, cataloging, so on and so forth. Resource",528,536,"heterogeneous architecture, because you can see this could be a unique environment. This could be a Windows environment",118,128,202 502 405
105,Resource. This was the most critical function,533,539,Resource. This was the most critical function,533,539,503 502 405
105,Resource,533,536,Windows environment. This could be some mainframe environment,125,129,502 202 401
105,Windows environment,125,128,"heterogeneous architecture, because you can see this could be a unique environment. This could be a Windows environment",118,128,202 502
105,Gridware,564,567,Gridware which was a middleware,564,570,204 501 102
105,web services availability and sapis which are available in our cloud computing environment,570,578,because of the web services availability and sapis which are available in our cloud computing environment,570,578,502 503 405
503,It prevents attacks from servers. It also serves to cash and to perform encryption and decryption processes,758,769,It prevents attacks from servers. It also serves to cash and to perform encryption and decryption processes,758,769,302 405
105,Cloud computing scalability is high,603,605,I will be covering them in a little bit detail a little bit of now now the features of. Great work,56,62,302 205 405
105,common access protocols,48,53,common access protocols for all of them. Now there are subtle differences,48,56,202 504 405
105,Grid computing,608,611,Cloud computing is much more flexible. Grid computing,605,611,202 405 504
202,high level,116,119,how cloud data can be secured. At a high level,109,119,205 405 404
502,peer-to-peer to peer architecture,560,563,"security in servers have better control, access and resources to ensure that only authorized client can. Access or manipulate the data and server updates are administered effectively. Next, we have disadvantages of client server architecture. So what can be the disadvantage of client server architecture so that is we know here master is considered as a. Server so order if there is any overloaded server. So when there are frequent simultaneous client requests, server severely get overloaded, right? So forming traffic congestion. So when there are multiple requests from multiple clients, when those requests are pushed only to the server, definitely our server is going to get overloaded which forms a traffic congestion. That can be a drawback. So the response can be delayed right? And the next disadvantages impact of centralized architecture. So since it is centralized so if a critical server failed client request or not accomplished so therefore client server lacks the robustness of a good network. So next is peer-to-peer to peer architecture",487,563,503
105,Grid computing,617,620,Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing,611,620,302 501 502
105,Grid computing,3,9,client server mode,614,617,302 401 501
105,Grid computing,617,620,Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management,617,629,202 405
105,application computing,629,635,cloud computing is service oriented whereas application computing,629,635,404 202
105,grid computing,632,635,the grid specific application,504,509,502 202
201,it's related to the consensus program problem,12,15,that's because it's related to the consensus program problem,9,15,104
201,send back an OK message,379,384,It starts the election process so it sends and coordinator message to process,494,502,104
302,failure reduction,385,388,"If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus. Or in some cases the distributed computing problems are harder than consensus, so failure reduction",377,388,
201,consensus,29,31,we could actually solve consensus,26,31,104 302
302,system model,442,445,the system model,440,445,201
302,the other problem,377,379,"the other problem, and if you can't solve the other problem, you can solve consensus",377,382,201
201,failure detector,69,72,it can find this via failure detector,67,72,104
104,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process,230,255,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process,230,255,201
201,it sends a coordinator message,97,102,it sends a coordinator message to the other process,97,102,104
201,P four and P three,368,371,P four and P three and as well as two P4 five when P three and P four receives this message they know that they are in fact alive and so they send back an OK message since P three,368,384,104
201,this initiator becomes a new leader,209,214,it itself becomes the new leader or otherwise if any answer received then thinks there is some higher process ID process is waiting so it waits for coordinator message. If none received again after another timeout it starts a new election,220,240,302
201,send back an OK message,379,384,it sends an election message to P four and P three and as well as two P4 five when P three and P four receives this message they know that they are in fact alive and so they send back an OK message,366,384,104
302,standard access algorithm,770,773,improvements to the standard access algorithm,770,773,201 301
401,if a system is able to continue its operation then it is a fault tolerant system. So it should be capable of responding or allowing the softwares or the hardware that malfunctions under failures. So in case of a network,452,469,if a system is able to continue its operation then it is a fault tolerant system. So it should be capable of responding or allowing the softwares or the hardware that malfunctions under failures. So in case of a network,452,469,104 201 301
201,when the second highest,793,796,if the election is started from the lowest ID server in the group,690,695,401 301
201,one message transmission time,821,827,one message transmission time and the total number of messages involved is n minus two messages,821,832,304 401 302
104,three,783,786,three times three times for the total messages to take around. So. In that case let us say north minus one will be basically the number of messages in a round. So there are the complexity will be three,769,786,201 502
304,SJF that is shortest job,484,487,static scheduling algorithms. So first one is FCFS first come first serve. Next we will be discussing about SJF that is shortest job,478,487,201 302
202,how cloud data can be secured,109,112,how cloud data can be secured. At a high level,109,119,405 205
202,"lack of privacy, security and copyright",57,61,"because of the threats such as lack of privacy, security and copyright",54,61,404
202,how cloud data can be secured,109,112,how cloud data can be secured. At a high level,109,119,404
202,how cloud data can be secured,109,112,how cloud data can be secured. At a high level,109,119,204
202,how cloud data can be secured,109,112,"how cloud data can be secured. At a high level, we can think",109,119,405 403
202,how cloud data can be secured,109,112,how cloud data can be secured.,109,112,404
202,virtual infrastructure. The security requirements and best practices,123,131,virtual infrastructure. The security requirements and best practices,123,131,405
202,providing appropriate security,188,194,"providing appropriate security to the data centers that host the cloud, data centers and the applications",188,198,204
202,how cloud data can be secured,109,112,how cloud data can be secured. At a high level,109,119,204
202,requirement,134,137,"requirement of physical security and virtual security. Considering the physical and virtual security, the basic objectives of providing security for the infrastructure on the cloud are confidentiality, integrity and availability on the cloud",134,158,
503,"It receives a user connection request. Secondly, it completes a TCP three way shake, terminates the initial connection. Thirdly, it connects with the server",445,458,"It receives a user connection request. Secondly, it completes a TCP three way shake, terminates the initial connection. Thirdly, it connects with the server, forwarding the original request of the client",445,462,301 401 501
202,how cloud data can be secured. At a high level,109,119,how cloud data can be secured. At a high level,109,119,404
101,The advantages being it is easy to set up and secondly management of users and groups. Through OpenStack APIs is easy. The disadvantages are. Keystone should not be an identity provider. Secondly. Keystone supports weak password. There is no password recovery or rotation,489,521,The advantages being it is easy to set up and secondly management of users and groups. Through OpenStack APIs is easy. The disadvantages are. Keystone should not be an identity provider. Secondly. Keystone supports weak password. There is no password recovery or rotation,489,521,204
302,standard access algorithm,770,773,improvements to the standard access algorithm,770,773,204 101
202,how cloud data,109,112,how cloud data can be secured. At a high level,109,119,302 204
202,cloud data,109,112,how cloud data,109,112,102 101
203,overtime,25,28,"ensure that the movement is limited, meaning with within",201,209,403 103
203,the process of moving the load from one node to another,149,157,"we obviously had to move the data across partitions. While doing so need to ensure that the movement is limited, meaning with within",192,209,403 503
203,The first and the foremost is that we need to reduce the skew,174,179,The first and the foremost is that we need to reduce the skew,174,179,104 403
302,number zero,786,789,number zero so that it will be highly ignored if any high number requests have been received so that is what been explained in this lamport paper so for better understanding You can make use of this additional references. Thank you,786,800,503 104
302,"consensus, which means that they are in fact the same problem. If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus",371,382,"consensus, which means that they are in fact the same problem. If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus",371,382,201 203 104
203,to create a fixed number of partitions,281,286,to create a fixed number of partitions,281,286,103
203,volume of data,337,340,volume of data. That has to be moved and also,337,343,403 103
203,the size of each partition will grow proportionally to the data set size,573,581,to have a fixed number of partitions per node. Therefore the size of each partition will grow proportionally to the data set size,567,581,103 403
203,you can migrate,302,304,"the size of each partition will grow proportionally to the data set size, while the number of nodes remain the same. But when we increase the number of nodes, the partition size becomes smaller",573,590,103
203,Implementing a fixed number of partitions is fairly simple and straightforward,350,356,Implementing a fixed number of partitions is fairly simple and straightforward,350,356,103
203,Ensure that to have a fixed number of partitions per node,567,576,Implementing a fixed number of partitions is fairly simple and straightforward,350,356,103 504
203,what's the right number of partitions to start with?,406,409,Ensure that to have a fixed number of partitions per node,567,576,103 403
203,the partition size becomes smaller,584,590,"the size of each partition will grow proportionally to the data set size, while the number of nodes remain the same. But when we increase the number of nodes, the partition size becomes smaller",573,590,103
203,the number of partitions depend on the size of the data set,510,516,that the number of partitions depend on the size of the data set,510,516,103 403
203,Dynamic partitioning,524,530,to. Ensure that to have a fixed number of partitions per node,567,576,103 403
203,the size of each partition is proportional to the size of the data set,550,555,the size of each partition is proportional to the size of the data set as well,550,555,103 403
