Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
101,There is no need to maintain copies of user accounts.,574,580,There is no need to maintain copies of user accounts.,574,580,
101,the service accounts should be stored somewhere and the LDAP admin may not want these accounts in LDAP.,588,597,the service accounts should be stored somewhere and the LDAP admin may not want these accounts in LDAP.,588,597,
101,supplying a password or by using a token.,808,813,by supplying a password or by using a token.,808,813,
101,there may be multiple users with the same name.,877,883,In multi domain deployment there may be multiple users with the same name.,877,883,
101,"without a scope, a user will be unable to retrieve a service catalog.",895,900,"Since without a scope, a user will be unable to retrieve a service catalog.",895,900,105 305
101,authorizing the APIs a user can use is one of the key reasons Keystone is essential to OpenStack. Keystones approach to this problem is to create a role based access control that is an RBAC policy that is enforced on each public API endpoint.,961,984,"authorizing the APIs a user can use is one of the key reasons Keystone is essential to OpenStack. Keystones approach to this problem is to create a role based access control that is an RBAC policy that is enforced on each public API endpoint. These policies are stored in a file on a disk, commonly named policy dot JSON. This below snippet of port is a brief example of the keystones policy dot JSON file which comprises of targets and rules. Targets refer to the left hand key and rules refer to the right hand value. Targets are established that can be used for evaluating other targets. It is here we define an admin and owner or either.",961,1021,305 105 404
101,supports weak password.,512,514,supports weak password. There is no password recovery or rotation.,512,521,
202,to allow access to cloud facilities or resources to only authorized users.,669,678,to allow access to cloud facilities or resources to only authorized users.,669,678,101 405
101,create a role based access control,973,979,to create a role based access control that is an RBAC policy that is enforced on each public API endpoint.,973,984,
101,policy dot JSON.,988,991,commonly named policy dot JSON.,988,991,504 105
101,backends that are usually esql.,1038,1044,The green portions indicate backends that are usually esql.,1035,1044,405 304
305,Security and privacy,107,110,Security and privacy becomes a very difficult challenge.,107,113,105 301 504
102,errors such as race conditions and deadlocks.,30,35,errors such as race conditions and deadlocks. Zookeeper solves this issue with the simple architecture and the API. It allows the developers to focus more on the application logic without bothering much about the distributed nature of the application.,30,50,403
102,Yahoo,50,53,The framework was originally built at Yahoo,47,53,403
102,accessing their applications in an easy and robust manner.,50,55,for accessing their applications in an easy and robust manner.,50,55,403
102,to track the status of. Distributed data,64,69,to track the status of. Distributed data and,64,69,403
102,an open source distributed coordination service,69,75,an open source distributed coordination service that helps to manage,69,75,403
102,simple architecture and the API.,36,41,"simple architecture and the API. It allows the developers to focus more on the application logic without bothering much about the distributed nature of the application. The framework was originally built at Yahoo for accessing their applications in an easy and robust manner. Later, Apache Zookeeper became a standard for organized service used by Hadoop, Hbase and other distributed frameworks. Apache Hbase uses zookeeper to track the status of. Distributed data and thus Apache Zookeeper is an open source",36,72,403
102,Apache Zookeeper,67,72,Apache Hbase uses zookeeper to track the status of. Distributed data and thus Apache Zookeeper is an open source,61,72,403
103,resubmit,237,240,"The You can think of it more like a directory structure. So individual objects are referenced through keys and these objects are grouped and placed within a bucket. Once you have created a specific object, that specific object can be referenced by providing the path to it. The party includes the. Bucket and the object so here. The for example, John Doe is the bucket and resubmit",204,240,102 403
102,each node in the namespace can have a data associated with it as well as the children.,194,202,the each node in the namespace can have a data associated with it as well as the children.,194,202,
102,there are three copies of the zookeeper which can be run so that it does not become a single point of failure.,224,235,there are three copies of the zookeeper which can be run so that it does not become a single point of failure.,224,235,403
102,even after the session has come to an end.,321,323,even after the session has come to an end.,321,323,
501,consistency,353,356,if the micro service two if it starts updating the record from version one to version two but right now as of the time line now the version number of the record is version two and now the Microservice is trying to update the record from version one to version two. So because of this the update would fail on the consistency,330,356,402 102
102,metadata information,300,302,metadata information and does not store any big data sets.,300,305,504
102,two,306,309,two different types,306,309,204 503
102,persistent one and an ephemeral one.,309,315,there are two different types of X nodes that are persistent one and an ephemeral one.,306,315,104 204 504
102,will not be deleted even after the session has come to an end.,318,323,permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end.,315,323,103
102,they are temporary and they will be deleted. Automatically whenever the client session is coming to an end.,323,331,they are temporary and they will be deleted. Automatically whenever the client session is coming to an end.,323,331,103
102,persistent in the sense it's a permanent,312,318,persistent one and an ephemeral one. So persistent in the sense it's a permanent,309,318,301
102,"ephemeral notes,",323,326,"in the case of ephemeral notes,",321,326,305 404 402
102,cannot be changed later moment.,350,356,that cannot be changed later moment.,347,356,303
205,high flexibility.,448,451,"high flexibility. You can deploy whatever hardware you want, sorry. You can deploy whatever software you want. You can deploy whatever platforms you want. You can develop it and customize it and configure it and use it in the way you want it. But the automation that is available in infrastructure as a service is low. Whereas if you take software as a service, it has a high degree of automation, almost everything that you want.",448,477,301 103
102,simple architecture and the API.,36,41,simple architecture and the API. It allows the developers to focus more on the application logic without bothering much about the distributed nature of the application.,36,50,403
102,metadata information and does not store any big data sets.,300,305,metadata information and does not store any big data sets.,300,305,504 103
102,"one single zookeeper server,",443,446,"only to one single zookeeper server,",441,446,502
102,TCP connection,446,449,a TCP connection,446,449,403
102,Zookeeper atomic broadcast protocol.,487,490,a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol.,482,490,403
102,Synod protocol which is called as the Zookeeper atomic broadcast protocol.,485,490,Synod protocol which is called as the Zookeeper atomic broadcast protocol. And as per this the client can just read and write files,485,495,403
102,all the updates are maintained as a totally ordered one.,472,480,all the updates are maintained as a totally ordered one. And in order to achieve,472,480,403
102,"the creation of a node or it can delete a node,",531,537,"the creation of a node or it can delete a node, or test whether a node exists on a given location,",531,542,403
102,"synchronization,",480,482,"synchronization, the zookeeper actually implements a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol. And as per this the client can just read and write files and whenever there is a read request is forwarded, it has to be processed. Locally at the zookeeper server and to which the client is connected to. But in case of the right request it is forwarded to other zookeeper servers. So in case of read it is between the client and the single server. In case of write it is sent between the servers and then it gets a consensus after which it responds back.",480,523,403
102,"synchronization,",480,482,"synchronization, the zookeeper actually implements a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol. And as per this the client can just read and write files and whenever there is a read request is forwarded, it has to be processed. Locally at the zookeeper server and to which the client is connected to. But in case of the right request it is forwarded to other zookeeper servers.",480,509,403
103,Amazon S3 three every object is replicated,122,127,"S3, three how do we organize these files Each file or equivalent of a file is known as an object. And you reference the object using a key. Example. If you have a, fine. The directory path name followed by the name of the object. In Amazon S3 three every object is replicated",93,127,204
103,so in case,134,137,replicated and there will be at least two copies of that or two replicas of that particular object so in case if,124,137,404
205,"get, put, post and delete.",558,561,"get, put, post and delete.",558,561,401
103,through any applications written in any other language.,77,82,through any applications written in any other language.,77,82,504
103,an object.,102,103,Each file or equivalent of a file is known as an object.,99,103,504
103,using a key.,105,108,using a key.,105,108,
103,directory,113,115,directory path name followed by the name of the object. In Amazon S3 three every object is replicated and there will be at least two copies,113,132,504
103,replicated,124,127,replicated and there will be at least two copies of that or two replicas,124,134,101 404 202
103,Dynamodb,451,453,Amazon provides a service called Dynamodb,446,453,
103,attributes.,486,489,"attributes. The way you identify your primary key in a relational database, you will also identify a partition key. And Partition key is used to partition the data and identify the partition in which to store that particular. Double. In addition, you can also create secondary indexes which could then be used for retrieving the tuples. Using that particular secondary index. One interesting fact is that Dynamodb supports item level consistency item. If you were to say like you know items, nothing but a tuple in a relational database. So. Supports a row level consistency",486,538,
103,Identify the partition in which to store that particular item.,626,631,to. Identify the partition in which to store that particular item.,622,631,203 303
103,RDBMS.,541,543,"RDBMS. However, if we need to have any consistency across. Toples. It doesn't, you know, support that. And in addition, there is no concept of a join between tables here. Each of the table is sort of independent. There is no referential integrity or any of that. Definition or that support or that is supported. In Dynamodb",541,577,501
103,there is no concept of a join between tables here.,556,561,there is no concept of a join between tables here.,556,561,
103,a tuple,580,583,Item is analogous to a tuple,577,583,
103,equivalent,539,541,"item level consistency item. If you were to say like you know items, nothing but a tuple in a relational database. So. Supports a row level consistency",521,538,
103,sort key,638,641,a sort key,638,641,
103,stored in a specific partition.,678,683,"secondary index, you can do so by specifying this value for that particular attribute. As I mentioned earlier. Each item. Is stored in a specific partition.",668,683,
203,a new node.,481,487,"a new node. Similarly, when data is deleted from adjacent partitions, those adjacent partitions can be merged. As well. So each partition will be assigned to a particular node and a node can have many partitions. One of the biggest advantages of dynamic partitioning is that the number of partitions depend on the size of the data set. As the data",481,516,504 403
103,partition key,651,654,"Partition key. The partition key is used to. Identify the partition in which to store that particular item. So this is the physical storage. In addition to the partition key, you can optionally specify a sort key so all the items within a particular partition are stored according to the sorted order of the attribute, which is defined as the sort key. In addition to the partition key",622,654,402
103,Replicas of that particular partition on different nodes or different data stores.,723,731,maintaining. Replicas of that particular partition on different nodes or different data stores.,720,731,203 303
103,Amazon sort of does that database administration.,946,952,"can be used like any other like a typical instance of this database. And we have discussed at length how to go about creating tables, inserting, doing all that and accessing the data through. Another API provided by those database engine providers to access the data from any other application. By creating an instance of these relational databases on. Using our ideas. You alleviate the need to maintain it because. Amazon sort of does that database administration.",904,952,
103,encrypted,963,966,"encrypted at rest, meaning when the data is not being accessed it's being stored in a table in an encrypted form as well as when you do a query and the data is. Being. Passed on to the client and they're requesting the data that's also encrypted during the transition. So which is one of the key features of using. The RDP service. Followed by Amazon.",966,998,204
201,sending an election message,176,181,"if you know that if you are not the next highest ID process in the system, then you can't be the bully. So you should initiate an election by sending an election message",167,181,104
201,sending an election message,176,181,"If the corresponding process has the highest ID, it will be elected as a leader or otherwise if it is a lowest ID when compared to other process then. It has to start the election. However, if you know that if you are not the next highest ID process in the system, then you can't be the bully. So you should initiate an election by sending an election message",151,181,104
104,what happens?,151,153,"some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens?",136,153,201 303
104,it should elect only one common leader right for the entire process.,250,255,it should elect only one common leader right for the entire process.,250,255,
401,fault tolerant,552,555,fault tolerant or it should be a high available system that has to be decided and depending on that the system tolerance to the service interruptions caused Slas.,552,566,205 104 502
104,the process which is going to initiate the election,239,244,the process which is going to initiate the election is called as initiator.,239,244,201
104,initiator.,242,244,initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process.,242,255,201
104,safety property and the second one is called liveness property.,268,273,there are two properties in the leader election problem. So the first one is called safety property and the second one is called liveness property.,260,273,
104,nothing bad happens for all non faulty processes.,276,282,Safety property says that nothing bad happens for all non faulty processes.,273,282,
104,liveness property. So what does safety property? Safety property says that nothing bad happens for all non faulty processes.,271,282,the second one is called liveness property. So what does safety property? Safety property says that nothing bad happens for all non faulty processes.,268,282,402
104,whichever process is having highest attribute,338,341,the highest attribute or we can say best attribute. So whichever process is having highest attribute,332,341,201
104,logical ring. So the ring is formed out of north process here ith process.,366,375,logical ring. So the ring is formed out of north process here ith process.,366,375,
104,clockwise,394,396,clockwise around the ring Right. Say for example yen thirty three has to send message message to seventeen and seventeen has to send message message to twenty four so it happens in a clockwise,394,408,
104,seventeen,436,439,"whichever process identifies or initiates that particular The process has been failed. Will initiate the election, right? So that process is called initiator of the election. So here according to our example, the seventeen",422,439,201
104,"if the process is greater then you are going to overwrite the. ID with the Better ID process or otherwise you're going to just forward the message. So that is what we have discussed in the ring election reform. But in case if anyone of the leader fails or if it dies then in that case we have to modify the ring election algorithm. So what happens here, here if we see this scenario? Here the process or organized in a logical ring and if any process that discovers the coordinator has failed",963,1001,"if the process is greater then you are going to overwrite the. ID with the Better ID process or otherwise you're going to just forward the message. So that is what we have discussed in the ring election reform. But in case if anyone of the leader fails or if it dies then in that case we have to modify the ring election algorithm. So what happens here, here if we see this scenario? Here the process or organized in a logical ring and if any process that discovers the coordinator has failed",963,1001,
104,the initiator is known faulty.,1166,1171,"the initiator is known faulty. The message complexity will be true and because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen.",1166,1187,201
201,detector will start the election.,151,154,"if the process is failed. Whichever process is identifying the failure process with the help of failure detector, detector will start the election.",142,154,104
104,if any process that discovers the coordinator has failed initiates an election message,996,1004,Here the process or organized in a logical ring and if any process that discovers the coordinator has failed initiates an election message,990,1004,
201,election message,178,181,"if you know that if you are not the next highest ID process in the system, then you can't be the bully. So you should initiate an election by sending an election message whom you send an election message",167,181,104
104,order of yen.,1183,1187,"The message complexity will be true and because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen.",1168,1187,
104,ring election algorithm.,361,366,ring election algorithm.,361,366,
104,if anyone of the leader fails or if it dies,976,984,if anyone of the leader fails or if it dies then in that case we have to modify the ring election algorithm.,976,987,
105,application oriented.,632,638,application computing whereas grid computing is application oriented.,629,638,205
105,scalability is low. Cloud computing is much more flexible. Grid computing is less flexible.,605,614,scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible.,603,614,
105,"Let me erase this so that you can get a greater, clearer picture. You can see in this blurb. Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",334,356,"Let me erase this so that you can get a greater, clearer picture. You can see in this blurb. Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",334,356,504 405
105,"virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",345,356,"Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",345,356,504 405
105,"virtual organizations were established. Once these virtual organizations were established, it pretty much meant that I had, you know. They threw open protocols, pretty much this department. Had access to all of this. Let me erase this so that you can get a greater, clearer picture. You can see in this blurb. Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",318,356,"virtual organizations were established. Once these virtual organizations were established, it pretty much meant that I had, you know. They threw open protocols, pretty much this department. Had access to all of this. Let me erase this so that you can get a greater, clearer picture. You can see in this blurb. Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations.",318,356,503 304
105,application oriented.,632,638,scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented.,605,638,204
105,"where the data is shared,",396,401,"a data grid is where the data is shared,",396,401,504
105,Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented. This brings us to the end of lecture hour two.,620,641,Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented. This brings us to the end of lecture hour two.,620,641,205
105,"look at, which are all the resources that this user has access to",439,444,"look at, which are all the resources that this user has access to based on what is set up in the virtual organization.",439,447,403 102
105,Distributed computing model.,620,623,Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented. This brings us to the end of lecture hour two. I look forward to seeing you in lecture hour three,620,643,
105,the grid specific application.,504,509,nothing but the grid specific application.,504,509,205 504
105,a virtual data catalog,512,514,a virtual data catalog which are a virtual. Little code catalogue,512,520,404 102
105,"responsible for doing replication, management, replication, cataloging, so on and so forth.",528,536,"the collective generic was responsible for doing replication, management, replication, cataloging, so on and so forth.",525,536,404
105,resources,359,362,"virtual resources and of course you had two types of grids. I don't need to explain to you what's the difference between a data grid and a compute grid. However, a data grid is where the data is shared, for example. This data and this data could form one uniform one single gray one single resource and could be shared seamlessly across or a compute grid this compute resource and this compute resource would form one compute resource",387,420,502
105,"the data is shared,",396,401,"where the data is shared,",396,401,401
105,The Grand Vision was to have an open standard general purpose protocol for the interfaces,62,70,I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control.,56,64,504
105,compute grid,412,417,"virtual resources and of course you had two types of grids. I don't need to explain to you what's the difference between a data grid and a compute grid. However, a data grid is where the data is shared, for example. This data and this data could form one uniform one single gray one single resource and could be shared seamlessly across or a compute grid",387,417,102
105,Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented.,605,638,Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented.,603,638,205
205,give me some compilers,736,739,give me some compilers that i want to use so in addition to the operating system a platform or a middleware is also made available to you,736,745,403 105 503
105,Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible.,603,614,Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing.,603,626,205
105,Cloud computing,603,605,Cloud computing scalability is high. Grid computing scalability is low.,603,608,305 405
105,Cloud computing,605,611,Cloud computing is much more flexible.,605,611,205 401
105,client server mode.,614,617,a client server mode.,614,617,205
502,mail client program.,243,249,email applications. So in email is also delivered using a client server architecture. So email message is created using a mail client program.,237,249,
205,Virtual servers,238,241,"single boot PC, we have a piece of hardware on top of that we have a piece of operating system and the operating system serves as the environment in which we can operate. However, in data centers we have the virtualization technology which means that we can have. Something known as hypervisors and on hypervisors we can create several different as if there are several different servers or several different servers. Virtual servers",208,241,105 405
105,Distributed computing model.,620,623,on a. Distributed computing model.,617,623,
105,cloud computing.,623,626,cloud computing. There is decentralized management in cloud computing.,623,629,205 204
105,cloud computing,629,632,cloud computing is service oriented whereas application computing whereas grid computing is application oriented.,629,638,205
105,grid computing,632,635,grid computing is application oriented.,632,638,205 405
201,if the process is failed.,142,145,The simple thing is if the process is failed.,140,145,302 104
201,process four itself declares,534,537,"when process five does not respond, process four itself declares",531,537,104
302,"perfect failure detection that always detects failure all the time and never makes any mistakes about detections,",394,402,"perfect failure detection that always detects failure all the time and never makes any mistakes about detections, which is equivalent to consensus.",394,405,201
302,leader election.,411,413,"solve consensus, you could design a perfect failure detector, and vice versa. Next leader election.",405,413,201 104
302,agreement,423,425,"agreement where you want to decide on not just a bit value, but maybe an integer value or something more complex, which is actually harder than consensus. So if you had a solution to agreement, you would be able to solve consensus. So before we solve consensus, we need to ask what is the system model under which the consensus problem is being solved?",423,447,
302,"If you can solve consensus, you can solve the other problem,",377,379,"If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus. Or in some cases the distributed computing problems are harder than consensus, so failure reduction,",377,388,
104,failure detector,157,159,maybe sometimes using the failure detector,157,159,201
104,if the process four fails,225,228,if the process four fails so the process one or two can take. Chance take a call to elect a leader,225,236,201
201,sends a coordinator message to the other process which is remaining in the network which has lower identifiers than itself,97,107,sends a coordinator message to the other process which is remaining in the network which has lower identifiers than itself at this point. Election is completed. This is why this is called a bully algorithm.,97,112,
201,the lower ID process saying hey the leader have crashed here.,258,263,the lower ID process saying hey the leader have crashed here.,258,263,104
201,this initiator becomes a new leader?,209,214,"this initiator becomes a new leader? But what has given here, if no answer within timeout this coordinator message to lower ID process then what happens it itself becomes the new leader",209,226,301
201,"when process five does not respond,",531,537,"when process five does not respond, process four itself declares",531,537,104
104,three north one messages which is required and this particular algorithm,783,791,"three north one messages which is required and this particular algorithm in worst case. OK. Here, now, here there are no failures,",783,797,201
201,"when the second highest, IE process in fact is one that detects the leader failure.",793,801,"when the second highest, IE process in fact is one that detects the leader failure. It immediately knows that it is the next high ID, highest ID of process in the group and is the new leader. It simply sends out coordinated messages to the remaining n minus two coordinator messages are sent with a lower ID than itself and so. The completion time is just one message transmission time and the total number of messages involved is n minus two messages.",793,832,301
201,"when the second highest, IE process in fact is one that detects the leader failure.",793,801,"The best case happens when the second highest, IE process in fact is one that detects the leader failure.",790,801,104 301
201,one message transmission time and the total number of messages involved is n minus two messages.,821,832,The completion time is just one message transmission time and the total number of messages involved is n minus two messages.,821,832,304 401
201,five messages transcription times.,777,782,the worst case completion time is five messages transcription times.,774,782,502
201,Rink algorithm and modified rink algorithm,864,869,Rink algorithm and modified rink algorithm and in this lecture we have discussed about bully algorithm.,864,872,304
202,"because of the ease in which users can access the applications anywhere, anytime.",37,45,"because of the ease in which users can access the applications anywhere, anytime.",37,45,405 305
202,"lack of privacy, security and copyright.",57,61,"because of the threats such as lack of privacy, security and copyright.",54,61,404 305
202,"various technologies, policies, controls and services that protect cloud data,",69,76,"the various technologies, policies, controls and services that protect cloud data,",66,76,404
202,Providing secure firewalls,91,94,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,
203,Rebalancing the partitions.,17,23,"using secondary indexes. In this class, we'll discuss about. Rebalancing the partitions.",11,23,202 403
202,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,404
202,"the servers, the storage devices and the network.",180,184,"The physical cloud infrastructure consists of the servers, the storage devices and the network.",178,184,405 205
202,The physical cloud infrastructure,178,180,"The physical cloud infrastructure consists of the servers, the storage devices and the network. Therefore, physical security implies providing appropriate security to the data centers",178,194,404
202,Enforcing security practices,403,409,Tax could be designed that can send out alerts the moment and assist is moved or tampered. Thereby. Allowing data center personnel to respond quickly to a threat. Let's move on to the virtual security. Virtual security means providing security to the data that is stored on the cloud applications in short meaning. Enforcing security practices,369,409,
202,providing security to the data that is stored on the cloud applications,395,403,providing security to the data that is stored on the cloud applications in short meaning. Enforcing security practices to the software assets that are stored on the cloud.,395,411,404
202,synchronizes the clock on a computer to a reference source on the Internet.,460,467,synchronizes the clock on a computer to a reference source on the Internet.,460,467,301 204
202,Identity management,533,536,"identity management. Identity management, also known as identity and access management. Usually abbreviated as idbm is a framework of policies and technologies for ensuring that appropriate people in an enterprise have the right access to the resources. IBM systems follow fall under the umbrella of IT security and data management. Identity management",496,536,404
202,IDM should be easily scalable to the number of users on the cloud.,551,557,IDM should be easily scalable to the number of users on the cloud.,551,557,101
202,to allow access to cloud facilities or resources to only authorized users.,669,678,to allow access to cloud facilities or resources to only authorized users.,669,678,101 105 102
202,multifactor authentication for sensitive operations. That means use of a password along with a digital key. Other good practices? Include disallowing shared accounts such as admin. Implementing whitelisting of IP addresses,691,718,access management. The core function of access management is to allow access to cloud facilities or resources to only authorized users. The additional requirements are first not to allow unrestricted access to cloud management personnel. Secondly. Implementation of multifactor authentication for sensitive operations. That means use of a password along with a digital key. Other good practices? Include disallowing shared accounts such as admin. Implementing whitelisting of IP addresses,664,718,103 204
202,"the time of occurrence, the system on which the event occurred, the user ID and. The object on which the activity or event was performed",814,828,"the time of occurrence, the system on which the event occurred, the user ID and. The object on which the activity or event was performed should be recorded.",814,831,404
