Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
101,A domain,135,138,abstraction used by other open stack services to group and isolate resources such as servers and images. The fundamental purpose of Keystone is to be the registry of projects and to articulate who should have access to those projects. Users or groups of users are given access to a project using the concept of role assignments. A role assigned to a user or user group on a project denotes that the user or user group has some kind of access to resources in the project. And the specific rule determines the type of access and capabilities the user or user group is entitled to have. What is a domain? A domain,82,138,
101,an ID and a payload,357,359,A token has both an ID and a payload,354,359,501
101,upon successful authentication against Keystone,342,348,upon successful authentication against Keystone,342,348,501
101,A token has both an ID,354,359,the authorization a user has on the cloud. A token has both an ID,349,359,
101,an ID and a payload,357,359,A token has both an ID and a payload,354,359,501
105,"where what good is there, where what data is there in a virtual fashion, not in a real fashion",517,525,"where what good is there, where what data is there in a virtual fashion, not in a real fashion",517,525,101 403 204
101,the URLs and endpoints,379,382,the URLs and endpoints of different cloud services,379,383,403 103
202,Federated Identity management,577,582,Federated identity management should allow establishing a single identity and single. Sign up across different types of systems on the cloud. This is also termed as Federated Identity management,562,582,101
101,"SQL, LDAP, and Federated identity providers",433,439,"SQL, LDAP, and Federated identity providers. Let us understand SQL",433,443,202 105 205
101,easy to set up and secondly management of users and groups,489,496,The advantages being it is easy to set up and secondly management of users and groups,489,496,202
101,advantages and disadvantages,481,484,The advantages and disadvantages of using the SQL identity option. The advantages being it is easy to set up and secondly management of users and groups,479,496,202
101,the option to retrieve and store the actors in lightweight directory access protocol,542,549,the option to retrieve and store the actors in lightweight directory access protocol,542,549,
101,There is no need to maintain copies of user accounts,574,580,There is no need to maintain copies of user accounts. Find Keystore does not act as an identity provider. The disadvantages are the service accounts should be stored somewhere,574,594,
101,service accounts should be stored somewhere,588,594,There is no need to maintain copies of user accounts. Find Keystore does not act as an identity provider. The disadvantages are the service accounts should be stored somewhere,574,594,
101,multiple identity backends,622,626,multiple identity backends. The impact is. Our deployment may have an identity source per Keystone domain,622,633,405
101,Federated,436,439,"SQL, LDAP, and Federated identity providers",433,439,202
101,service accounts should be stored somewhere,588,594,the service accounts should be stored somewhere and the LDAP admin may not want these accounts in LDAP,588,597,
101,whether Keystone is able to write to LDAP or read the LDAP file,563,572,The settings for connecting to the LDAP are specified in the keystones configuration file. The options include whether Keystone is able to write to LDAP or read the LDAP file,558,572,
101,supplying a password or by using a token,808,813,by supplying a password or by using a token. Let us understand both these methods of authentication. Password,808,823,
101,there may be multiple users with the same name,877,883,"there may be multiple users with the same name. So proper scoping is necessary to determine which user is authenticating. The scope section is optional, but is used",877,895,
101,"proper scoping is necessary to determine which user is authenticating. The scope section is optional, but is used. Since without a scope, a user will be unable to retrieve a service catalog",883,900,"proper scoping is necessary to determine which user is authenticating. The scope section is optional, but is used. Since without a scope, a user will be unable to retrieve a service catalog.",883,900,105 305
101,enforced on each public API endpoint,979,984,to create a role based access control that is an RBAC policy that is enforced on each public API endpoint,973,984,305 105 404
101,Keystone supports weak password,512,514,Keystone should not be an identity provider. Secondly. Keystone supports weak password,503,514,
202,to allow access to cloud facilities or resources to only authorized users,669,678,The third mechanism is access management. The core function of access management is to allow access to cloud facilities or resources to only authorized users,664,678,101 405
101,APIs,961,964,APIs a user can use is one of the key reasons Keystone is essential to OpenStack. Keystones approach to this problem is to create a role based access control that is an RBAC policy that is enforced on each public API endpoint,961,984,
101,policy dot JSON,988,991,policy dot JSON.,988,991,504 105
101,backends that are usually esql,1038,1044,backends that are usually esql. The pink portions indicate backends that are usually LDAP or SQL. The blue indicates a SQL or memcache,1038,1055,405 304
305,Security and privacy,107,110,"Security and privacy becomes a very difficult challenge. Now, these environments are much larger than traditional computing environments, so they are bound to fail if they are fail",107,121,105 301 504
102,simple architecture and the API,36,41,the simple architecture and the API,36,41,403
102,Yahoo,50,53,Yahoo for accessing their applications in an easy and robust manner,50,55,403
102,accessing their applications in an easy and robust manner,50,55,for accessing their applications in an easy and robust manner,50,55,403
102,to track the status of. Distributed data,64,69,Apache Hbase uses zookeeper to track the status of. Distributed data,61,69,403
102,an open source distributed coordination service,69,75,an open source distributed coordination service,69,75,403
102,simple architecture and the API,36,41,race conditions and deadlocks. Zookeeper solves this issue with the simple architecture and the API,30,41,403
102,an open source distributed coordination service,69,75,an open source distributed coordination service,69,75,403
103,"individual objects are referenced through keys and these objects are grouped and placed within a bucket. Once you have created a specific object, that specific object can be referenced by providing the path to it",207,227,"individual objects are referenced through keys and these objects are grouped and placed within a bucket. Once you have created a specific object, that specific object can be referenced by providing the path to it",207,227,102 403
102,the each node in the namespace can have a data associated with it as well as the children,194,202,that the each node in the namespace can have a data associated with it as well as the children,194,202,
102,there are three copies,224,227,there are three copies of the zookeeper which can be run so that it does not become a single point of failure,224,235,403
102,whenever the client session is coming to an end,329,331,whenever the client session is coming to an end. And this is actually used to detect the termination of a client as well and in case of alerts,329,340,
501,on the consistency,353,356,if the micro service two if it starts updating the record from version one to version two but right now as of the time line now the version number of the record is version two and now the Microservice is trying to update the record from version one to version two. So because of this the update would fail on the consistency,330,356,402 102
102,metadata information,300,302,metadata information and does not store any big data sets,300,305,504
102,two,306,309,two different types of X nodes that are persistent one and an ephemeral one,306,315,204 503
102,persistent one and an ephemeral one,309,315,X nodes that are persistent one and an ephemeral one,309,315,104 204 504
102,it's a permanent one which has to be deleted explicitly by the client,312,321,two different types of X nodes that are persistent one and an ephemeral one. So persistent in the sense it's a permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end,306,323,103
102,temporary and they will be deleted,326,329,"comprises only of metadata information and does not store any big data sets. And thus there are two different types of X nodes that are persistent one and an ephemeral one. So persistent in the sense it's a permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end. But in the case of ephemeral notes, they are temporary and they will be deleted",300,329,103
102,it's a permanent one which has to be deleted explicitly by the client,312,321,it's a permanent one which has to be deleted explicitly by the client and that will not be deleted even after the session has come to an end,312,323,301
102,as watches,337,340,in case of alerts which are called as watches,334,340,305 404 402
102,cannot be changed later moment,350,356,cannot be changed later moment.,350,356,303
205,markup language and we have HTTP,420,423,markup language and we have HTTP. All of these you have already studied in the web technologies course. Now there are three main cloud computing models. The first cloud computing model that is there is infrastructure as a service. The second model that is available is platform as a service. The third model that is available is software as a per service,420,442,301 103
102,It allows the developers to focus more on the application logic without bothering much about the distributed nature of the application,38,50,Zookeeper solves this issue with the simple architecture and the API. It allows the developers to focus more on the application logic without bothering much about the distributed nature of the application,36,50,403
102,X nodes,309,312,metadata information and does not store any big data sets. And thus there are two different types of X nodes,300,312,504 103
102,one,443,446,one single zookeeper server,443,446,502
102,TCP,446,449,a TCP connection,446,449,403
102,a variant of the Synod protocol,482,487,a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol,482,490,403
102,Synod protocol,485,487,a variant of the Synod protocol,482,487,403
102,all the updates are maintained as a totally ordered one,472,480,all the updates are maintained as a totally ordered one,472,480,403
102,the creation of a node or it can delete a node,531,537,"the creation of a node or it can delete a node, or test whether a node exists on a given location, or read the data from a node",531,542,403
102,between the client and a single server,520,526,in case of watches it is only between the client and a single server,520,526,403
102,the zookeeper actually implements a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol,480,490,the zookeeper actually implements a variant of the Synod protocol which is called as the Zookeeper atomic broadcast protocol. And as per this the client can just read and write files,480,495,403
103,"browsers available for reviewing the data stored in these files. So in S3, three how do we organize these files Each file or equivalent of a file is known as an object. And you reference the object using a key. Example. If you have a, fine. The directory path name followed by the name of the object. In Amazon S3 three every object is replicated",83,127,"browsers available for reviewing the data stored in these files. So in S3, three how do we organize these files Each file or equivalent of a file is known as an object. And you reference the object using a key. Example. If you have a, fine. The directory path name followed by the name of the object. In Amazon S3 three every object is replicated",83,127,204
103,three every object is replicated,122,127,In Amazon S3 three every object is replicated,122,127,404
205,"get, put, post and delete",558,561,"they have their own hardware, as if they have their own software, as if they have their own operating system. You can deploy an operating system on top of it whenever you talk of. Whenever we talk of infrastructure as a service by using a rest API which is get, put, post and delete",542,561,401
103,through any applications written in any other language,77,82,"through any applications written in any other language. There are also browsers available for reviewing the data stored in these files. So in S3, three how do we organize these files Each file or equivalent of a file is known as an object. And you reference the object using a key. Example. If you have a, fine. The directory path name followed by the name of the object. In Amazon S3 three every object is replicated",77,127,504
103,an object,102,103,Each file or equivalent of a file is known as an object,99,103,504
103,using a key,105,108,how do we organize these files Each file or equivalent of a file is known as an object. And you reference the object using a key,93,108,
103,any applications written in any other language,77,82,access them through any applications written in any other language,77,82,504
103,access them through any applications written in any other language,77,82,access them through any applications written in any other language.,77,82,101 404 202
103,Dynamodb,451,453,Dynamodb for managing data in a Nosql database,451,457,
103,One of the attributes,486,489,that. One of the attributes,481,489,
103,Identify the partition in which to store that particular item. So this is the physical storage,626,632,"When you're defining a table, you need to define a mandatory attribute as a. Partition key. The partition key is used to. Identify the partition in which to store that particular item. So this is the physical storage",613,632,203 303
103,Definition,567,570,referential integrity or any of that. Definition,564,570,501
103,there is no concept of a join,556,559,there is no concept of a join between tables here,556,561,
103,a tuple,580,583,a table. A table has many items. Item is analogous to a tuple,574,583,
103,role,539,541,Supports a row level consistency and similar to like equivalent of role,533,541,
103,a sort key,638,641,a sort key,638,641,
103,"if you need to retrieve specific item using any of the secondary index, you can do so by specifying this value for that particular attribute",662,673,"So if you need to retrieve specific item using any of the secondary index, you can do so by specifying this value for that particular attribute",662,673,
203,node,501,504,"node. Similarly, when data is deleted from adjacent partitions, those adjacent partitions can be merged. As well. So each partition will be assigned to a particular node",484,504,504 403
103,Partition,622,625,. Partition key,619,625,402
103,Replica is nothing but your maintaining,717,722,replicated. Replica is nothing but your maintaining,717,722,203 303
103,You alleviate the need to maintain it because. Amazon sort of does that database administration,941,952,You alleviate the need to maintain it because. Amazon sort of does that database administration. But in addition if you want to take a backup or a snapshot of a database at certain interval of time,941,957,
103,when the data is not being accessed it's being stored in a table in an encrypted form,966,974,when the data is not being accessed it's being stored in a table in an encrypted form as well as when you do a query and the data is. Being,966,979,204
201,sending an election message whom you send an election message,176,181,by sending an election message whom you send an election message,176,181,104
201,it will be elected as a leader,157,159,"If the corresponding process has the highest ID, it will be elected as a leader",151,159,104
104,some process will detect the failure,136,142,"some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens",136,153,201 303
104,it should elect only one common leader right for the entire process,250,255,the goal is it should elect only one common leader right for the entire process.,247,255,
401,fault tolerant,552,555,fault tolerant or it should be a high available system that has to be decided and depending on that the system tolerance to the service interruptions caused Slas,552,566,205 104 502
104,the process which is going to initiate the election,239,244,So the process which is going to initiate the election,239,244,201
104,initiator,242,244,the process which is going to initiate the election is called as initiator,239,244,201
104,the first one is called safety property and the second one is called liveness property,265,273,the first one is called safety property and the second one is called liveness property.,265,273,
104,liveness property. So what does safety property? Safety property says that nothing bad happens for all non faulty processes,271,282,liveness property. So what does safety property? Safety property says that nothing bad happens for all non faulty processes,271,282,
104,the second one,268,273,the first one is called safety property and the second one,265,273,402
104,non faulty process with the highest attribute or we can say best attribute,329,338,the non faulty process with the highest attribute or we can say best attribute,329,338,201
104,election in a ring so which is called as ring election algorithm,361,366,election in a ring so which is called as ring election algorithm. So that's why it's it's in the format of logical ring,361,369,
104,clockwise,394,396,clockwise around the ring Right. Say for example yen thirty three has to send message message to seventeen and seventeen has to send message message to twenty four so it happens in a clockwise direction,394,411,
104,pi,441,444,"initiator of the election. So here according to our example, the seventeen is the initiator for an election, right? Next, when a process pi",433,444,201
104,if the process is greater then you are going to overwrite the. ID with the Better ID process,963,973,"if the process is greater then you are going to overwrite the. ID with the Better ID process or otherwise you're going to just forward the message. So that is what we have discussed in the ring election reform. But in case if anyone of the leader fails or if it dies then in that case we have to modify the ring election algorithm. So what happens here, here if we see this scenario? Here the process or organized in a logical ring",963,995,
104,Bully,1198,1201,"because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen",1171,1187,201
201,you can't be the bully,170,176,"detector will start the election. If the corresponding process has the highest ID, it will be elected as a leader or otherwise if it is a lowest ID when compared to other process then. It has to start the election. However, if you know that if you are not the next highest ID process in the system, then you can't be the bully",151,176,104
104,each process appends ID to the message,1018,1020,"in case if anyone of the leader fails or if it dies then in that case we have to modify the ring election algorithm. So what happens here, here if we see this scenario? Here the process or organized in a logical ring and if any process that discovers the coordinator has failed initiates an election message in modified ring election algorithm. Here process P2 two discovers that P five has been dead and it starts the election process so here ring modified ring collection algorithm each process appends ID to the message",976,1020,
201,if you know that if you are not the next highest ID process in the system,167,173,"if you know that if you are not the next highest ID process in the system, then you can't be the bully",167,176,104
104,"all the process should know who is the leader and the initiator is known faulty. The message complexity will be true and because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen",1163,1187,"all the process should know who is the leader and the initiator is known faulty. The message complexity will be true and because it's revolving two times, first time it will say the IT will pass the coordinator message and second time it should say who is the leader. So there will be a complexity to end and the size of messages. Will be order of yen",1163,1187,
104,ring election algorithm,361,366,ring election algorithm,361,366,
104,in case if anyone of the leader fails or if it dies,976,984,in case if anyone of the leader fails or if it dies,976,984,
105,application oriented,632,638,"application oriented. This brings us to the end of lecture hour two. I look forward to seeing you in lecture hour three Take care, bye.",632,643,205
105,application oriented,632,638,Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented,603,638,
105,"Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations",345,356,"resources of easy Department of BMW of RV was accessible to the easy department of PS, and the disk space of the RV was accessible to the EC Department of Vapes. But CS computer Science Department did not have access to these departments, so such virtual organizations were established. Once these virtual organizations were established, it pretty much meant that I had, you know. They threw open protocols, pretty much this department. Had access to all of this. Let me erase this so that you can get a greater, clearer picture. You can see in this blurb. Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations",301,356,504 405
105,What are the benefits,354,356,What are the benefits to,354,356,504 405
105,"access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations",345,356,"Whatever access controls were established in this virtual organization, these were accessible in either a unidirectional or bidirectional fashion between the virtual organizations",345,356,503 304
105,grid computing,600,602,grid computing. Cloud computing,600,605,204
105,where the data is shared,396,401,a data grid is where the data is shared,396,401,504
105,application oriented,632,638,grid computing. Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented,600,638,205
105,Raise your various compute units,468,473,Raise your various compute units. These are the grid resources,468,473,403 102
105,application oriented,632,638,application oriented. This brings us to the end of lecture hour two,632,641,
105,grid specific application,507,509,"application collective resource connectivity and fabric very similar to the application layer, transport layer, network layer and link layer. This will become clearer. You can read this. But this becomes clearer when I talk to you about the next slide. The application layer is nothing but the grid specific application",488,509,205 504
105,a virtual data catalog,512,514,something something like a virtual data catalog,509,514,404 102
105,Resource,533,536,"Little code catalogue which would say where what good is there, where what data is there in a virtual fashion, not in a real fashion. The collective was the the collective generic was responsible for doing replication, management, replication, cataloging, so on and so forth. Resource",514,536,404
105,"Balancing because you could take a task, split the task, do some amount of computing power here, do some amount of computing power here, and then combine them and collide them together",373,386,"Balancing because you could take a task, split the task, do some amount of computing power here, do some amount of computing power here, and then combine them and collide them together. This was a virtual resources and of course you had two types of grids. I don't need to explain to you what's the difference between a data grid and a compute grid. However, a data grid is where the data is shared, for example. This data and this data could form one uniform one single gray one single resource and could be shared seamlessly across or a compute grid this compute resource and this compute resource would form one compute resource",373,420,502
105,load,373,375,"load. Balancing because you could take a task, split the task, do some amount of computing power here, do some amount of computing power here, and then combine them and collide them together. This was a virtual resources and of course you had two types of grids. I don't need to explain to you what's the difference between a data grid and a compute grid. However, a data grid is where the data is shared, for example. This data and this data could form one uniform one single gray one single resource",373,412,401
105,I will be covering them in a little bit detail a little bit of now now the features of. Great work,56,62,I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control,56,64,504
105,PS,365,368,"PS could use them. Maybe there are some resources in vapes which are not being utilized or we could utilize them. We could also do load. Balancing because you could take a task, split the task, do some amount of computing power here, do some amount of computing power here, and then combine them and collide them together. This was a virtual resources",365,390,102
105,grid computing is application oriented,632,638,grid computing. Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented,600,638,205
205,compilers,736,739,an I7 seven processor on top of that i seven processor please give me a middle tier of an operating system of let's say linux on the operating system of linux please give me oracle whatever version of oracle that i want please give me an application server and also give me some compilers,719,739,403 105 503
105,application oriented,632,638,"application oriented. This brings us to the end of lecture hour two. I look forward to seeing you in lecture hour three Take care, bye.",632,643,205
105,Grid computing,605,608,Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented,605,638,305 405
105,Grid computing,608,611,Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing,603,611,205 401
105,client server,614,617,a client server mode,614,617,205
502,client will be sending the request to the server,196,202,"client will be sending the request to the server and the server will be responding with response. So we will have a. Request response right? So when the request has been sent from the client to the server, the request will be processed and delivered to the client by the server through the response. A server computer",196,224,
205,the operating system,214,217,the operating system serves as the environment in which we can operate,214,219,105 405
105,client server,614,617,a client server mode,614,617,
105,Grid computing,617,620,Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing,608,620,205 204
105,application,632,635,cloud computing is service oriented whereas application computing whereas grid computing is application,629,635,205
105,grid computing,632,635,cloud computing is service oriented whereas application computing whereas grid computing,629,635,205 405
201,if you know that if you are not the next highest ID process in the system,167,173,"if you know that if you are not the next highest ID process in the system, then you can't be the bully",167,176,302 104
201,"sends and coordinator message to process, sorry not coordinated message",497,505,"It starts the election process so it sends and coordinator message to process, sorry not coordinated message",494,505,104
302,to decide either zero or one depending on what is going on in the group,357,362,"to decide either zero or one depending on what is going on in the group. So the content is problem is important because several distributed and computing problems are related to it. They are either equivalent to consensus, which means that they are in fact the same problem. If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus. Or in some cases the distributed computing problems are harder than consensus, so failure reduction",357,388,201
302,consensus,379,382,"consensus, which means that they are in fact the same problem. If you can solve consensus, you can solve the other problem, and if you can't solve the other problem, you can solve consensus",371,382,201 104
302,system model,442,445,the system model,440,445,
302,the other problem,377,379,"the other problem, and if you can't solve the other problem",377,382,
104,The leader crashes,136,139,"The leader crashes, then some process will detect the failure. So even here there is a group of processes to elect a leader. So. But if that particular leader fails or if it gets crashed, what happens? So some other process detects the failure of a leader, maybe sometimes using the failure detector",136,159,201
104,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process,230,255,Chance take a call to elect a leader right? So this process can initiate the election. So the process which is going to initiate the election is called as initiator. So multiple process can also call an election simultaneously right? But the goal is it should elect only one common leader right for the entire process.,230,255,201
201,if the process knows that it is the process with the next highest ID who has identified,89,97,if the process knows that it is the process with the next highest ID who has identified so then itself elect as a new leader and it sends a coordinator message to the other process,89,102,
201,process that have higher ID than you and the protocol,292,298,"lower ID process when election message is received from a lower ID process. Essentially the lower ID process saying hey the leader have crashed here. Is a new election run being started? Should I be the new leader? And you need to tell the library process you need to bully the lower ID process into not becoming the leader by sending it an OK message. And OK message would suppress the lower ID initiator and it would make it wait for you when you see the election message. If this is the first election message you are sending, you will need to start your own leader election",252,292,104
201,this initiator becomes a new leader,209,214,then this initiator becomes a new leader,209,214,301
201,"sends and coordinator message to process, sorry not coordinated message",497,505,"It starts the election process so it sends and coordinator message to process, sorry not coordinated message",494,505,104
104,three north one messages,783,789,three north one messages which is required and this particular algorithm in worst case. OK,783,792,201
201,when the second highest,793,796,"when the second highest, IE process in fact is one that detects the leader failure",793,801,301
201,when the second highest,793,796,"when the second highest, IE process in fact is one that detects the leader failure",793,801,104 301
201,one message transmission time,821,827,one message transmission time and the total number of messages involved is n minus two messages,821,832,304 401
201,five,777,779,five messages transcription times.,777,782,502
201,Rink algorithm and modified rink algorithm,864,869,Rink algorithm and modified rink algorithm and in this lecture we have discussed about bully algorithm,864,872,304
202,"because of the ease in which users can access the applications anywhere, anytime.",37,45,"because of the ease in which users can access the applications anywhere, anytime. This is also a matter of concern for the application",37,51,405 305
202,"lack of privacy, security and copyright",57,61,"because of the threats such as lack of privacy, security and copyright",54,61,404 305
202,"various technologies, policies, controls and services that protect cloud data",69,76,"refers to the various technologies, policies, controls and services that protect cloud data",66,76,404
202,Providing secure firewalls performing penetration testing,91,97,? Providing secure firewalls performing penetration testing,89,97,
203,secondary indexes,11,17,partitioning and efficient way of partitioning and storing the data and retrieving it using secondary indexes,5,17,202 403
202,Providing access to virtual private networks and avoiding public Internet connections,98,106,Providing access to virtual private networks and avoiding public Internet connections. This is a simple diagram that shows us how cloud data can be secured,98,112,404
202,"servers, the storage devices and the network",180,184,"the servers, the storage devices and the network.",180,184,405 205
202,providing security,146,149,"providing security for the infrastructure on the cloud are confidentiality, integrity and availability on the cloud. With additional objectives of with the additional objectives of balancing cost effectiveness and reliability and performance",146,171,404
202,Various mechanisms,413,416,Enforcing security practices to the software assets that are stored on the cloud. Various mechanisms,403,416,
202,providing security to the data that is stored on the cloud applications in short meaning,395,406,Virtual security means providing security to the data that is stored on the cloud applications in short meaning,393,406,404
202,the ATP which synchronizes the clock on a computer to a reference source on the Internet,457,467,the ATP which synchronizes the clock on a computer to a reference source on the Internet,457,467,301 204
202,Identity management,533,536,"identity management. Identity management, also known as identity and access management. Usually abbreviated as idbm is a framework of policies and technologies for ensuring that appropriate people in an enterprise have the right access to the resources. IBM systems follow fall under the umbrella of IT security and data management. Identity management",496,536,404
202,. IDM should be easily scalable to the number of users on the cloud,549,557,. IDM should be easily scalable to the number of users on the cloud.,549,557,101
202,to allow access to cloud facilities or resources to only authorized users,669,678,to allow access to cloud facilities or resources to only authorized users.,669,678,101 105 102
202,digital key,702,703,password along with a digital key,699,703,103 204
202,Wherein data,811,814,"the time of occurrence, the system on which the event occurred, the user ID",814,822,404
203,Because the number of tuples are rose in a specific partition could be significantly higher,40,48,Because the number of tuples are rose in a specific partition could be significantly higher compared to the rest of the partitions,40,51,
203,the process of moving the load from one node to another,149,157,the process of moving the load from one node to another such that. The number of tuples within a partition remains more or less the same. Now that we understand the need for rebalancing. What are some of the goals or objectives of rebalancing? The first and the foremost is that we need to reduce the skew,149,179,403
203,we need to reduce the skew,174,179,The first and the foremost is that we need to reduce the skew,174,179,403
203,Hash Morgan where,232,234,Hash Morgan where? You hash the key attribute,232,237,504 104
203,keep the size of each partition fairly uniform so when a new node joins the cluster,601,611,will help to keep the size of each partition fairly uniform so when a new node joins the cluster,601,611,302 201
203,to partition proportional to the number of nodes,535,540,to partition proportional to the number of nodes.,535,540,
203,volume of data,337,340,volume of data. That has to be moved and also,337,343,
203,the size of each partition will grow proportionally to the data set size,573,581,"the size of each partition is proportional to the size of the data set as well. Therefore. In both these cases, the number of partitions is dependent on the number of nodes. Therefore. Making. The strategy is to. Ensure that to have a fixed number of partitions per node. Therefore the size of each partition will grow proportionally to the data set size",550,581,
203,the partition size becomes smaller,584,590,"the size of each partition will grow proportionally to the data set size, while the number of nodes remain the same. But when we increase the number of nodes, the partition size becomes smaller",573,590,
203,"the size of each partition is proportional to the size of the data set as well. Therefore. In both these cases, the number of partitions is dependent on the number of nodes. Therefore. Making. The strategy is to. Ensure that to have a fixed number of partitions per node. Therefore the size of each partition will grow proportionally to the data set size",550,581,"the size of each partition is proportional to the size of the data set as well. Therefore. In both these cases, the number of partitions is dependent on the number of nodes. Therefore. Making. The strategy is to. Ensure that to have a fixed number of partitions per node. Therefore the size of each partition will grow proportionally to the data set size",550,581,
203,Ensure that to have a fixed number of partitions per node,567,576,Ensure that to have a fixed number of partitions per node. Therefore the size of each partition will grow proportionally to the data set size,567,581,
203,to have a fixed number of partitions per node,567,576,"the size of each partition is proportional to the size of the data set as well. Therefore. In both these cases, the number of partitions is dependent on the number of nodes. Therefore. Making. The strategy is to. Ensure that to have a fixed number of partitions per node",550,576,
203,the number of partitions increase,516,519,"As the data set grows, the number of partitions increase",513,519,
203,the number of partitions depend on the size of the data set,510,516,the number of partitions depend on the size of the data set.,510,516,
