Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
102,lifecycle,84,87,lifecycle it outlines the numerous steps needed in creating software to produce a high quality end product the stages of the sdlc encompass the entire life cycle of a piece of software from conception to retirement following the sdlc process,84,102,
102,we have planning and requirement analysis,159,164,we have planning and requirement analysis then we have specifying the needs following which we have creating or designing the software,159,170,
102,the development team must choose a lifecycle model that is appropriate for a specific strategy,107,115,the development team must choose a lifecycle model that is appropriate for a specific strategy,107,115,
102,lifecycle model that is appropriate for a specific strategy and then adhere to it the creation of a software product would not be systematic and disciplined without the use of a precise life cycle model,110,123,lifecycle model that is appropriate for a specific strategy and then adhere to it the creation of a software product would not be systematic and disciplined without the use of a precise life cycle model there needs to be agreement among team members,110,125,
102,software development lifecycle it outlines the numerous steps needed in creating software to produce a high quality end product the stages of the sdlc encompass the entire life cycle of a piece of software from conception to retirement following the sdlc process results in the software being developed in a controlled manner next we'll see the need of sdlc the development team must choose a lifecycle model that is appropriate for a specific strategy,82,115,software development lifecycle it outlines the numerous steps needed in creating software to produce a high quality end product the stages of the sdlc encompass the entire life cycle of a piece of software from conception to retirement following the sdlc process results in the software being developed in a controlled manner next we'll see the need of sdlc the development team must choose a lifecycle model that is appropriate for a specific strategy and then adhere to it the creation of a software product would not be systematic and disciplined without the use of a precise life cycle model there needs to be agreement among team members regarding when and what to do when producing a software product if not it would be an indication of disorder and project failure,82,133,
102,all steps are carried out sequentially each phase is deliverables are well specified which prevents complexity,485,496,all steps are carried out sequentially each phase is deliverables are well specified which prevents complexity and makes the project simple to manage now disadvantages the waterfall approach requires a lot of time,485,502,
102,the waterfall approach requires a lot of time,497,502,all steps are carried out sequentially each phase is deliverables are well specified which prevents complexity and makes the project simple to manage now disadvantages the waterfall approach requires a lot of time,485,502,
102,in the customer's environment,651,655,in the customer's environment,651,655,103
102,carried out in the customer's environment,651,655,carried out in the customer's environment and is connected to the requirement analysis process,651,658,405
102,has no established process input and output consists of money and labor,1029,1036,the big bang model has no established process input and output consists of money and labor,1029,1036,204
102,incremental,1089,1091,incremental and iterative models are combined to create the agile paradigm this paradigm emphasizes flexibility throughout product development,1089,1098,
103,significantly less memory space,85,91,significantly less memory space the boot up time,85,91,
103,significantly less memory space the boot up time,85,91,significantly less memory space the boot up time,85,91,
103,very easy to set up and very easy to scale the efficiencies,103,113,very easy to set up and very easy to scale the efficiencies therefore a much higher with a docker environment versus a virtual machine environment,103,118,
103,first of all a virtual machine occupies a lot more memory space on the host machine,78,85,first of all a virtual machine occupies a lot more memory space on the host machine in contrast docker occupies significantly less memory space the boot up time between both is very different docker,78,94,
103,first of all a virtual machine occupies a lot more memory space on the host machine,78,85,first of all a virtual machine occupies a lot more memory space on the host machine in contrast docker occupies significantly less memory space the boot up time between both is very different docker,78,94,
103,a collaboration between the development team the operation team,170,174,a collaboration between the development team the operation team allowing you to continuously deliver solutions and applications and services that both delight and improve the efficiency of your customers,170,183,102
103,GIT and Jira,220,222,GIT and Jira for building we use Gradle and mavin testing we use selenium the integration between dev and ops is through tools such as Jenkins and then the deployment operation is done with tools such as docker and share finally nagios,220,242,107 102
103,GIT and Jira,220,222,GIT and Jira for building we use Gradle and mavin testing,220,229,102
102,integration testing system,338,341,integration testing system testing,338,343,103 202
103,docker and share finally nagios,236,242,docker and share finally nagios is used to monitor the entire environment so let's step deeper into what docker actually is so docker,236,247,107
103,docker is the right choice,376,380,docker is the right choice so let's take a closer look to how docker actually works so when we look at docker and we call something Dokka,376,387,
103,we can create a new application,361,367,we can create a new application in this instance a fourth application that uses its own resources,361,372,
103,a standalone executable package,590,595,the container is a standalone executable package,590,595,
103,using a file called the docker file,547,551,just a template with the instructions used for creating the containers which you use within docker the docker image is built using a file called the docker file,540,551,
103,it's no wonder docker is the right choice,376,380,it's no wonder docker is the right choice so let's take a closer look to how docker actually works so when we look at docker and we call something Dokka we're actually referring to the base engine which actually is installed on the host machine that has all the different components that run your docker environment,376,396,
103,using a file called the docker file,547,551,using a file called the docker file,547,551,
103,using a file called the docker file,547,551,using a file called the docker file,547,551,
103,a standalone executable package,590,595,the container is a standalone executable package,590,595,
103,it allows you to run the docker daemon and the registry service when you have your terminal window open so you can actually use your terminal window,519,530,deeper dive on docker images docker containers and the dagger registry so if we look at the structure that we have here on the left-hand side you see the relationship between the docker client and the darkest server and then we have the rest api in between now if we start digging into that rest api particularly the relationship with the daka daemon on the server we actually have our other elements that form the different components of the docker ecosystem so the docker client is accessed from your terminal window so if you are using Windows this can be PowerShell on Mac it's going to be your terminal window and it allows you to run the docker daemon and the registry service when you have your terminal window open so you can actually use your terminal window,481,530,
103,it allows you to run the docker daemon and the registry service when you have your terminal window open so you can actually use your terminal window,519,530,it allows you to run the docker daemon and the registry service when you have your terminal window open so you can actually use your terminal window to create instructions,519,530,
104,0 - 65535,302,309,"0 - 65535.  And they are assigned by an organization called the Internet Assigned Numbers Authority.  And these 65,000 port numbers are broken down into three categories.  Port numbers from 0 - 1023 are called system or well-known ports.  These are common portsthat most people use every day.  And I've mentioned a few of these ports already, such as port 80, 443, 25, and 21. Port numbers from 1024 - 49151 are called user or registered ports.  These are ports that can be registered by companies and developers for a particular service and you can see some of those examples here.  And port numbers from 49152 - 65535 these are called dynamic or private ports",302,362,
104,0 - 65535,302,309,"0 - 65535.  And they are assigned by an organization called the Internet Assigned Numbers Authority.  And these 65,000 port numbers are broken down into three categories.  Port numbers from 0 - 1023 are called system or well-known ports.  These are common portsthat most people use every day.  And I've mentioned a few of these ports already, such as port 80, 443, 25, and 21. Port numbers from 1024 - 49151 are called user or registered ports.  These are ports that can be registered by companies and developers for a particular service and you can see some of those examples here.  And port numbers from 49152 - 65535 these are called dynamic or private ports",302,362,
104,port numbers range from 0 - 65535,302,309,"port numbers range from 0 - 65535.  And they are assigned by an organization called the Internet Assigned Numbers Authority.  And these 65,000 port numbers are broken down into three categories.  Port numbers from 0 - 1023 are called system or well-known ports.  These are common portsthat most people use every day.  And I've mentioned a few of these ports already, such as port 80, 443, 25, and 21. Port numbers from 1024 - 49151 are called user or registered ports.  These are ports that can be registered by companies and developers for a particular service",302,355,
104,0 - 65535,302,309,port numbers range from 0 - 65535,302,309,
104,0 - 65535,302,309,"0 - 65535.  And they are assigned by an organization called the Internet Assigned Numbers Authority.  And these 65,000 port numbers are broken down into three categories.  Port numbers from 0 - 1023 are called system or well-known ports.  These are common portsthat most people use every day.  And I've mentioned a few of these ports already, such as port 80, 443, 25, and 21. Port numbers from 1024 - 49151 are called user or registered ports.  These are ports that can be registered by companies and developers for a particular service and you can see some of those examples here.  And port numbers from 49152 - 65535",302,362,
104,port 443,537,546,"port 443 instead of port 80 during a connection to a website.  And this is because both of these port numbers are used for web pages.  But the difference is, is that port 80 uses HTTP which are for regular unsecured websites.  But port 443",521,546,
104,a command line tool,187,193,a command line tool that is used to display the current network connections and port activity on your computer,187,199,
104,"to clear things up, if you use this netstat command a lot of times you may see port 443 instead of port 80 during a connection to a website",516,529,"to clear things up, if you use this netstat command a lot of times you may see port 443 instead of port 80 during a connection to a website.  And this is because both of these port numbers are used for web pages",516,537,
104,a standard protocol that is used to transfer files between computers and servers over a network,251,264,a standard protocol that is used to transfer files between computers and servers over a network and it uses port number 21,251,264,405
104,49152 - 65535,355,362,"0 - 1023 are called system or well-known ports.  These are common portsthat most people use every day.  And I've mentioned a few of these ports already, such as port 80, 443, 25, and 21. Port numbers from 1024 - 49151 are called user or registered ports.  These are ports that can be registered by companies and developers for a particular service and you can see some of those examples here.  And port numbers from 49152 - 65535",314,362,
104,port number 21,508,514,port 80 is used for websites. And we also see the one FTP site that we are connected to using port number 21,504,514,
104,companies and developers for a particular service,342,355,ports that can be registered by companies and developers for a particular service,342,355,
406,it goes to the terminated state,477,479,the first thing that can happen is it received the CPU and it completed its execution and the process just ends. That means it goes to the terminated state,469,479,105 206
105,a process a design and architecture created to protect networks and devices from attacks damage or unauthorized access,111,122,a process a design and architecture created to protect networks and devices from attacks damage or unauthorized access,111,122,
105,confidentiality integrity and availability triad,211,215,confidentiality integrity and availability triad also known as cia not to be confused with the american intelligence agency,211,220,
105,a computer assisted crime,403,406,what would be the motivational aspect for a person to conduct such an activity right so basically to cause damage like wannacry happened in 2017 the perpetrators those those used wannacry probably gained a lot in the ransom that they demanded for that data to be decrypted but it also cost the world a lot of money in profits that were lost so let's talk about types of cyber crime the first type is a computer assisted crime,377,406,
105,individuals with extraordinary competing skills resorting to malicious or destructive activities these are your criminal hackers who try to profit from their crimes and they will have a malicious intent in trying to hack a victim organization the grey hats are individuals who work both offensively and defensively,695,714,individuals with extraordinary competing skills resorting to malicious or destructive activities these are your criminal hackers who try to profit from their crimes and they will have a malicious intent in trying to hack a victim organization the grey hats are individuals who work both offensively and defensively,695,714,206
105,individuals who work both offensively and defensively,709,714,individuals who work both offensively and defensively what does that mean they could work as black hat hackers with malicious intent and try to harm some organization,709,720,206
105,offensively and defensively,712,714,offensively and defensively what does that mean they could work as black hat hackers with malicious intent and try to harm some organization,712,720,206
105,individuals who work both offensively and defensively,709,714,individuals with extraordinary competing skills resorting to malicious or destructive activities these are your criminal hackers who try to profit from their crimes and they will have a malicious intent in trying to hack a victim organization the grey hats are individuals who work both offensively and defensively,695,714,206
105,offensively and defensively,712,714,work both offensively and defensively,709,714,206
105,denial of service attack,911,913,a denial of service attack,911,913,
105,the hacker tries to consume the resources of the victim server,913,919,the hacker tries to consume the resources of the victim server in such a way that there are no resources available for legitimate users to connect to the server,913,924,
105,the hacker tries to consume the resources of the victim server,913,919,the hacker tries to consume the resources of the victim server in such a way that there are no resources available for legitimate users to connect to the server,913,924,
105,there would be a malicious software that would deliver a trojan virus or a worm to the victim,929,936,there would be a malicious software that would deliver a trojan virus or a worm to the victim,929,936,
105,attackers will target your database try to send in malicious queries,1010,1015,cross-site scripting attacks where web applications get compromised and scripts are embedded within those applications or within commands that are sent out by the users password attacks where your hackers try to compromise the passwords of users by cracking them based either on brute force dictionary based attacks or password guessing eavesdropping attacks this could be physical in nature where somebody overhears what you're saying or tries to capture data packets that contain your voip transmissions let's say you're assuming you're making a skype or a link based call sql injection attacks where again attackers will target your database try to send in malicious queries,972,1015,
105,2007,1110,1114,2001 cyber criminals launched attacks against ebay yahoo cnn amazon and other organizations 2007,1103,1114,
105,swedish bank nadia,1114,1118,swedish bank nadia they recorded at least a million dollars being stolen in three months,1114,1122,204
105,robert morris,1148,1154,robert morris uh he's an american computer scientist and entrepreneur,1148,1157,202
105,david smith david smith,1202,1205,david smith david smith,1202,1205,103
105,a macro based virus,1215,1218,a macro based virus which affected microsoft world,1215,1220,
401,the process used by server to determine if you have permission to access a file,307,314,the process used by server to determine if you have permission to access a file,307,314,105
105,to protect yourself from viruses worms trojans essentially malwares there needs to be a software that need that's installed on your computer that is going to watch out for them you cannot rely on the operating system itself to protect you so there has to be an antivirus which will be scanning the connections that you are making the websites that you will be visiting the files that are getting executed in the background,1409,1433,to protect yourself from viruses worms trojans essentially malwares there needs to be a software that need that's installed on your computer that is going to watch out for them you cannot rely on the operating system itself to protect you so there has to be an antivirus which will be scanning the connections that you are making the websites that you will be visiting the files that are getting executed in the background,1409,1433,106
105,what are the skills required and of course what the courses and certifications required from an individual,99,107,who is a cyber security expert what are the skills required and of course what the courses and certifications required from an individual,96,107,
105,what are the skills required,99,101,what are the skills required and of course what the courses and certifications required,99,104,
106,what they sound like variables,86,92,what they sound like variables that store single simple values examples of such primitive types are the byte int float double boolean and char,86,102,204
106,byte int float double boolean and char,96,102,the byte int float double boolean and char,94,102,204
106,these primitive types only act to store a single piece of data of a certain kind,102,108,these primitive types only act to store a single piece of data of a certain kind,102,108,204 102
106,strings using a structure you could store int and strings together along with other data types,255,263,strings using a structure you could store int and strings together along with other data types a structure can even store other structures within it a structure can be very useful in the earlier chess example because you could store all of the useful pieces of data related to the knight in one structure that represents that knight you could then store your knight structures together in one structure that represents all of the knights,255,282,
106,allow the programmer to store data of different types together,246,251,structures allow the programmer to store data of different types together for instance,246,253,
106,instances of a class,324,327,are instances of a class,324,327,202 406
106,weapons class,1104,1109,classes can inherit certain methods and attributes from another class we will get into exactly what this means in a moment but first let's look at an example let's say you are programming a game in this game the player has access to weapons to fight their enemies to begin you may establish a weapons class,1084,1109,
106,four main principles,12,16,four main principles this course will assume that you have some knowledge of programming before hopping in,12,21,
106,four main principles this course will assume that you have some knowledge of programming before hopping in,12,21,four main principles this course will assume that you have some knowledge of programming before hopping in if that's not the case i would suggest checking out our introduction to programming video,12,27,
106,encapsulation abstraction inheritance and polymorphism,449,458,those being encapsulation abstraction inheritance and polymorphism,449,458,105
106,bundling data,467,470,refers to bundling data along with methods that can operate on that data within a class,467,475,405 401
106,the idea of only showing essential details and hiding,776,780,the idea of only showing essential details and hiding,776,780,101
106,the third of the main principles of object oriented programming,1074,1079,the third of the main principles of object oriented programming inheritance,1074,1081,202
106,any superclasses subclasses or anywhere else in the program this is very useful when you need to have access from a wide variety of places in your program to better understand this modifier and those to come look to the example class hierarchy on screen that represents different foods for each example the member in question will be defined in the fruit class green classes,1263,1292,any superclasses subclasses or anywhere else in the program this is very useful when you need to have access from a wide variety of places in your program to better understand this modifier and those to come look to the example class hierarchy on screen that represents different foods for each example the member in question will be defined in the fruit class green classes have access and red classes,1263,1294,406
106,any superclasses subclasses,1263,1268,any superclasses subclasses or anywhere else in the program this is very useful when you need to have access from a wide variety of places in your program to better understand this modifier and those to come look to the example class hierarchy on screen that represents different foods for each example the member in question will be defined in the fruit class green classes,1263,1292,105
106,those to come look to the example class hierarchy,1279,1282,any superclasses subclasses or anywhere else in the program this is very useful when you need to have access from a wide variety of places in your program to better understand this modifier and those to come look to the example class hierarchy,1263,1282,104
107,lot lot simpler,167,171,operating cost and it never lets us to dynamically scale in premises a lot of space is required for seating the servers but in the cloud not such space requirement is needed for the organization in on-premises we also need a dedicated team to manage the hardware and software but in the cloud no such dedicated team is needed for most of the services they all get managed by the provider and even if we need to manage them the provider gives us options to manage them through the console which is lot lot simpler,136,171,
107,pay,121,124,pay as you go type meaning we use less and pay less,121,126,
107,exclusively operated by a single organization it can be managed by organizations or third party,505,512,exclusively operated by a single organization it can be managed by organizations or third party and may exist on premises or off-premises doesn't matter but the point here is this is exclusively operated for a single organization,505,521,105
107,cost involved in procuring the hardware and software to provide the security but in the cloud the security standards are high due to the investments the providers have done to secure the data,175,190,cost involved in procuring the hardware and software to provide the security but in the cloud the security standards are high due to the investments the providers have done to secure the data,175,190,404
107,cost involved in procuring the hardware and software to provide the security,175,183,the cost involved in procuring the hardware and software to provide the security,175,183,105
107,cost involved in procuring the hardware and software to provide the security,175,183,the cost involved in procuring the hardware and software to provide the security,175,183,404 105
107,tutorial,6,9,tutorial i'm samuel a multi-platform cloud architect and trainer,6,11,204
107,deployment models,481,485,learning let's summarize the types of cloud based on deployment models,479,485,
107,two wide categories,382,385,two wide categories one being a deployment model and the other one being service model let's talk about the deployment model first deployment model is categorized into three types,382,394,
107,two wide categories,382,385,based on two wide categories one being a deployment model,381,387,
107,two wide categories,382,385,two wide categories one being a deployment model,382,387,
107,three types,392,394,public and then private and then hybrid cloud in other words public cloud private cloud and hybrid cloud,394,401,102
107,three types,392,394,public and then private and then hybrid cloud in other words public cloud private cloud and hybrid cloud,394,401,102
107,public and then private and then hybrid cloud in other words public cloud private cloud and hybrid cloud,394,401,first one is public and then private and then hybrid cloud in other words public cloud private cloud and hybrid cloud,392,401,
107,aws microsoft azure ibm's blue cloud and sun cloud,496,505,aws microsoft azure ibm's blue cloud and sun cloud and private cloud,496,505,
107,aws microsoft azure ibm's blue cloud and sun cloud,496,505,aws microsoft azure ibm's blue cloud and sun cloud and private cloud now this cloud infrastructure is exclusively operated by a single organization it can be managed by organizations or third party and may exist on premises or off-premises doesn't matter but the point here is this is exclusively operated for a single organization and some companies that provide private cloud are aws and vmware and hybrid cloud gives the best of both public and the private cloud for example the federal agencies,496,533,204
107,developers,904,906,developers cloud services that help to deploy and scale applications that run simultaneously on multiple computers,904,913,
107,aws microsoft azure ibm's blue cloud and sun cloud,496,505,deployment models and as we know now about the public cloud public cloud is an cloud infrastructure that's made available to the general public over the internet and it is owned by the cloud provider some of the major players as cloud providers are aws microsoft azure ibm's blue cloud and sun cloud,481,505,
107,a simple storage service,1202,1209,a simple storage service provided,1202,1209,204
107,developers cloud services that help to deploy and scale applications that run simultaneously on multiple computers,904,913,developers cloud services that help to deploy and scale applications that run simultaneously on multiple computers,904,913,204
107,we can store and retrieve any amount of data at any time on the web all right,1211,1219,we can store and retrieve any amount of data at any time on the web all right,1211,1219,204
107,a simple storage service,1202,1209,a simple storage service provided by aws,1202,1209,204
107,a simple storage service,1202,1209,a simple storage service provided by aws,1202,1209,
107,google search,883,885,ibm cloud is a cloud computing service offered by ibm ibm cloud includes infrastructure as a service software as a service platform as a service now the difference is here it offers through public private and hybrid cloud delivery models vmware on the other hand is an subsidiary of dell technologies and provides cloud computing and platform virtualization software and services it was the first commercially successful company to virtualize the x86 architecture google cloud platform on the other hand is offered by google it's a suit of cloud computing services that run on the same infrastructure that google uses internally for its end user products such as the google search,842,885,
201,not only works in what products are being shown,141,146,not only works in what products are being shown,141,146,
201,automated information filtering system,79,83,automated information filtering system to filter some entities composed of machine learning and ai algorithm,79,88,107 103
201,its own recommendation engines or a specific way of generating recommendations as one company's method of recommendation might not apply to another company or all,421,432,its own recommendation engines or a specific way of generating recommendations as one company's method of recommendation might not apply to another company or all what,421,433,
201,the idea of a recommendation engine is not new,149,153,not only works in what products are being shown but also in what order the products are being ranked the idea of a recommendation engine is not new,141,153,405
201,the idea of a recommendation engine is not new it is something you are already familiar with excited to know do you watch movies on netflix or spend time shopping on amazon or follow the recommendation made by youtube for music if yes you are already supporting the recommendation system in many aspects unknowingly which enhances your online experience now when you have understood recommendation system,149,175,the idea of a recommendation engine is not new it is something you are already familiar with excited to know do you watch movies on netflix or spend time shopping on amazon or follow the recommendation made by youtube for music if yes you are already supporting the recommendation system in many aspects unknowingly which enhances your online experience now when you have understood recommendation system it is important to understand why the recommender system is built without any further ado,149,181,
201,helps save valuable time,249,254,helps save valuable time and showcases what interests the user however from a business perspective it helps to understand better what the user wants and might want in the near future,249,262,
201,helps save valuable time,249,254,helps save valuable time and showcases what interests the user however from a business perspective it helps to understand better what the user wants and might want in the near future,249,262,
201,imagine you like your pizza with tomato toppings,276,280,how does the recommendation engine work now when you have understood exactly what the recommendation engine is and why it is necessary today let us understand how it works how does the recommender system work imagine you like your pizza with tomato toppings,262,280,
201,it almost works the same way it will either ask you what you preferred or see what kind of content,293,300,when you have understood exactly what the recommendation engine is and why it is necessary today let us understand how it works how does the recommender system work imagine you like your pizza with tomato toppings how does your mom know that you like tomatoes on your pizza the best and the easiest way is that she could have asked you specifically if you want tomatoes or she must have washed you from a distance while ordering pizzas a recommended engine is nothing different instead it almost works the same way it will either ask you what you preferred or see what kind of content,265,300,
105,infecting machines,515,519,infecting machines and start basically behaving the way they have been programmed to behave in this scenario a lot of users started reporting that their machine started crashing or the systems hanged now the security team scanned all the systems and blocked facebook and skype on all machines until further orders now this is a preventive mechanism,515,534,406 202
201,the idea of a recommendation engine is not new,149,153,the idea of a recommendation engine is not new,149,153,
201,watch time videos,375,377,watch time videos that have a lot of watch time then engagement and finally topic relevance,375,383,
201,hybrid,719,722,collaborative user-based and hybrid,717,722,
201,the visitors choices are compared to each other,724,731,the visitors choices are compared to each other and based upon that they are recommended the most suitable product user based filtering the second one is user based filtering,724,739,
201,amazon,469,471,netflix and amazon recommendation engine works it is important to understand the different types of recommendation engines broadly the recommendation engines are divided into two parts collaborative filtering collaborative filtering is a type of recommendation engine which majorly focuses on understanding and analyzing the customer's behavior preferences or activities to suggest reliable product or services you're a large part of information is collected depending on a customer preference to see what the customer might like amazon,435,471,
201,non-probabilistic algorithm user based nearest neighbor item-based nearest neighbor,478,486,non-probabilistic algorithm user based nearest neighbor item-based nearest neighbor reducing dimensionality next up probabilistic algorithm,478,491,
201,help us solve the information overload problem,235,239,the recommendation system serves to help us solve the information overload problem,232,239,207 102
201,the recommender system not only works in what products are being shown,141,146,the recommender system not only works in what products are being shown but also in what order the products are being ranked the idea of a recommendation engine,141,151,
201,the right time with the right content and that's where recommendation engine enters here is the science,541,549,the right time with the right content and that's where recommendation engine enters here is the science,541,549,
201,throwing some great results,654,656,data driven marketing if you see something that you like and something pops up that matches your preferences understand the recommendation engine is working at its best and throwing some great results,643,656,
201,collaborative filtering collaborative filtering is a type of recommendation engine,445,452,collaborative filtering collaborative filtering is a type of recommendation engine,445,452,204
202,Well Machine learning,236,239,Well Machine learning is a subset of AI,236,239,
202,the reason is earlier we had very small amount of data the data we had Was not enough to predict the accurate result,54,62,"The concept is pretty old, but it has gained its popularity recently. But why well, the reason is earlier we had very small amount of data the data we had Was not enough to predict the accurate result",48,62,
202,It had inherited from the AI and move towards the methods and model,225,229,Now this machine learning shifted its focus from the symbolic approaches. It had inherited from the AI and move towards the methods and model,221,229,101
202,70%,90,93,70% of Enterprise will Implement ai over the next 12 months,90,94,206
202,a technique that enables the machine to act like humans by replicating the behavior and nature with AI it is possible for machine to learn from the experience,103,114,a technique that enables the machine to act like humans by replicating the behavior and nature with AI it is possible for machine to learn from the experience,103,114,
202,our Apple series,166,170,our Apple series just playing computer Tesla self-driving car and many more these examples are based on deep learning and natural language processing,166,175,105
202,the largest influence,217,220,The problem was how to train more robust version of AI system while in the case of Neuroscience problem faced by the researchers was how to design operation model of the brain. So these are some of the issues which had the largest influence,205,220,
202,deep learning,33,36,deep learning is a subset of machine learning so you can say that all three of them the AI the machine learning and deep learning,26,36,
202,a subset of AI,236,239,Well Machine learning is a subset of AI,236,239,
102,v-model approach,666,671,the v-model approach,666,671,
202,estimated value,300,303,estimated value increases the performance of the model further on the more data points. We collect the better. Our model will become we can also improve our model by adding more variables and creating different production lines for them,300,313,203 106 102
202,"data dependencies, the most important difference between deep learning and machine learning is its performance as the volume of the data gets increased from the below graph",502,512,"data dependencies, the most important difference between deep learning and machine learning is its performance as the volume of the data gets increased from the below graph. You can see that when the size of the data is small deep learning algorithm doesn't perform that well, but why well, this is because deep learning algorithm needs a large amount of data to understand it perfectly on the other hand the machine learning algorithm can easily work with smaller data set fine. Next comes the hardware dependencies deep learning",502,535,
202,what's behind the most human-like artificial intelligence,861,864,usually what's behind the most human-like artificial intelligence,858,864,
202,Intelligent Decisions on their own finally deep learning,849,855,deep learning structures algorithms in layers to create artificial neural network that can learn and make Intelligent Decisions on their own finally deep learning,843,855,
202,why it works so well,378,380,what no one actually knows what happens inside a neural network and why it works so well,375,380,401 207 405
202,hardware dependencies deep learning,531,535,deep learning algorithm needs a large amount of data to understand it perfectly on the other hand the machine learning algorithm can easily work with smaller data set fine. Next comes the hardware dependencies deep learning,519,535,
